"n","error","cell","rep","method","n_taxa","fdr","n_rej","tpr","fpr05","fpr01","ks","p_min","d0"
40,"skew","null",3,"fl_9999",500,0,0,NA,0.036,0.004,0.0422,0.0046,3.75623579790774
40,"skew","null",3,"pvw_199",500,0,0,NA,0.046,0.004,0.0527125239202717,0.0048042261881439,3.75623579790774
40,"skew","null",3,"pvt_199",500,0,0,NA,0.05,0.01,0.0556308498977754,0.00288119716021265,3.75623579790774
40,"skew","null",3,"mm_199",500,0,0,NA,0.036,0.008,0.0870635013470137,0.00513872526936216,3.75623579790774
40,"skew","null",3,"pvw_999",500,0,0,NA,0.038,0.004,0.0572560876508429,0.00685220683260385,3.75623579790774
40,"skew","null",3,"pvt_999",500,0,0,NA,0.052,0.01,0.0604180464980925,0.0028730284735541,3.75623579790774
40,"skew","null",3,"mm_999",500,0,0,NA,0.036,0.006,0.124,0.003849573621878,3.75623579790774
40,"skew","null",4,"ols",500,0,0,NA,0.026,0.002,0.029300288743469,0.00672435785236697,3.77808634736007
40,"skew","null",4,"modt",500,0,0,NA,0.028,0.002,0.0318032170351766,0.00601558212299608,3.77808634736007
40,"skew","null",4,"fl_199",500,0,0,NA,0.03,0,0.031,0.01,3.77808634736007
40,"skew","null",4,"fl_999",500,0,0,NA,0.03,0.008,0.032,0.006,3.77808634736007
40,"skew","null",4,"fl_9999",500,0,0,NA,0.03,0.002,0.0266000000000001,0.0059,3.77808634736007
40,"skew","null",4,"pvw_199",500,0,0,NA,0.034,0.002,0.0436591849452642,0.00690697861385776,3.77808634736007
40,"skew","null",4,"pvt_199",500,0,0,NA,0.046,0.006,0.0471413692057711,0.00396115549452858,3.77808634736007
40,"skew","null",4,"mm_199",500,0,0,NA,0.032,0.008,0.0888803413133271,0.0036434569363081,3.77808634736007
40,"skew","null",4,"pvw_999",500,0,0,NA,0.03,0.002,0.0446095656017239,0.00697964306169719,3.77808634736007
40,"skew","null",4,"pvt_999",500,0,0,NA,0.042,0.008,0.0448615697607738,0.00290764311874746,3.77808634736007
40,"skew","null",4,"mm_999",500,0,0,NA,0.028,0.006,0.12,0.00557779198328704,3.77808634736007
40,"skew","null",5,"ols",500,0,0,NA,0.062,0.014,0.0367270881780979,0.00137693609260473,4.12656846667924
40,"skew","null",5,"modt",500,0,0,NA,0.062,0.012,0.0358998584765368,0.00083328069433906,4.12656846667924
40,"skew","null",5,"fl_199",500,0,0,NA,0.06,0.006,0.038,0.005,4.12656846667924
40,"skew","null",5,"fl_999",500,0,0,NA,0.058,0.02,0.0389999999999999,0.002,4.12656846667924
40,"skew","null",5,"fl_9999",500,0,0,NA,0.064,0.016,0.0364,8e-04,4.12656846667924
40,"skew","null",5,"pvw_199",500,0,0,NA,0.066,0.02,0.0485384882129597,0.000745133569289473,4.12656846667924
40,"skew","null",5,"pvt_199",500,0,0,NA,0.082,0.032,0.0531208803882723,0.000243135270445466,4.12656846667924
40,"skew","null",5,"mm_199",500,0,0,NA,0.068,0.028,0.086,0.000509751357705413,4.12656846667924
40,"skew","null",5,"pvw_999",500,0,0,NA,0.062,0.016,0.0527913583877323,0.00177568780852145,4.12656846667924
40,"skew","null",5,"pvt_999",500,0,0,NA,0.074,0.028,0.0573030174887156,0.000353071701121339,4.12656846667924
40,"skew","null",5,"mm_999",500,0,0,NA,0.06,0.02,0.126,0.000858489915129386,4.12656846667924
40,"skew","null",6,"ols",500,0,0,NA,0.06,0.01,0.0236114281352044,0.000959834208091438,3.32642207698824
40,"skew","null",6,"modt",500,0,0,NA,0.064,0.008,0.0223503026376295,0.000923680323771247,3.32642207698824
40,"skew","null",6,"fl_199",500,0,0,NA,0.052,0.004,0.032,0.005,3.32642207698824
40,"skew","null",6,"fl_999",500,0,0,NA,0.054,0.01,0.032,0.001,3.32642207698824
40,"skew","null",6,"fl_9999",500,0,0,NA,0.06,0.012,0.0299,0.0013,3.32642207698824
40,"skew","null",6,"pvw_199",500,0,0,NA,0.058,0.012,0.0251021862014819,0.00048056316688309,3.32642207698824
40,"skew","null",6,"pvt_199",500,1,1,NA,0.064,0.014,0.0277651156749672,8.21358753953701e-05,3.32642207698824
40,"skew","null",6,"mm_199",500,1,1,NA,0.06,0.012,0.092,1.0163113579543e-06,3.32642207698824
40,"skew","null",6,"pvw_999",500,0,0,NA,0.062,0.01,0.0294163484602162,0.00174396051624843,3.32642207698824
40,"skew","null",6,"pvt_999",500,0,0,NA,0.07,0.014,0.0330895464544693,0.000237344260887792,3.32642207698824
40,"skew","null",6,"mm_999",500,0,0,NA,0.06,0.014,0.124,0.000405418042772491,3.32642207698824
40,"skew","null",7,"ols",500,0,0,NA,0.05,0.014,0.0374377358577914,0.00299590385183867,3.55947837303636
40,"skew","null",7,"modt",500,0,0,NA,0.052,0.016,0.0349888785414374,0.0036818549711583,3.55947837303636
40,"skew","null",7,"fl_199",500,0,0,NA,0.054,0.006,0.0269999999999999,0.005,3.55947837303636
40,"skew","null",7,"fl_999",500,0,0,NA,0.056,0.012,0.0349999999999999,0.002,3.55947837303636
40,"skew","null",7,"fl_9999",500,0,0,NA,0.052,0.014,0.0342,0.0022,3.55947837303636
40,"skew","null",7,"pvw_199",500,0,0,NA,0.062,0.012,0.0424443751655221,0.00338705952858425,3.55947837303636
40,"skew","null",7,"pvt_199",500,0,0,NA,0.076,0.024,0.0430567043030089,0.0011645490690246,3.55947837303636
40,"skew","null",7,"mm_199",500,0,0,NA,0.062,0.018,0.076,0.000584171540884952,3.55947837303636
40,"skew","null",7,"pvw_999",500,0,0,NA,0.054,0.012,0.0438375608767932,0.00394469246096176,3.55947837303636
40,"skew","null",7,"pvt_999",500,0,0,NA,0.072,0.024,0.0466111595695561,0.00153825593661715,3.55947837303636
40,"skew","null",7,"mm_999",500,0,0,NA,0.056,0.012,0.11,0.0017040826616928,3.55947837303636
40,"skew","null",8,"ols",500,0,0,NA,0.064,0.018,0.032259107715737,0.00305844764350981,3.83143969050717
40,"skew","null",8,"modt",500,0,0,NA,0.06,0.012,0.0342432725701914,0.00466440031915204,3.83143969050717
40,"skew","null",8,"fl_199",500,0,0,NA,0.048,0.008,0.029,0.005,3.83143969050717
40,"skew","null",8,"fl_999",500,0,0,NA,0.062,0.01,0.028,0.001,3.83143969050717
40,"skew","null",8,"fl_9999",500,0,0,NA,0.064,0.016,0.0253,0.0023,3.83143969050717
40,"skew","null",8,"pvw_199",500,0,0,NA,0.066,0.012,0.0435965703927574,0.00388970823213211,3.83143969050717
40,"skew","null",8,"pvt_199",500,0,0,NA,0.074,0.02,0.0500098243599494,0.00104125309644664,3.83143969050717
40,"skew","null",8,"mm_199",500,0,0,NA,0.068,0.018,0.09,0.00130232433200248,3.83143969050717
40,"skew","null",8,"pvw_999",500,0,0,NA,0.064,0.01,0.0443620323089315,0.00463067084761524,3.83143969050717
40,"skew","null",8,"pvt_999",500,0,0,NA,0.074,0.022,0.0463192877257338,0.00144121102933068,3.83143969050717
40,"skew","null",8,"mm_999",500,0,0,NA,0.062,0.016,0.104,0.00205726372335389,3.83143969050717
40,"skew","null",9,"ols",500,0,0,NA,0.04,0.01,0.0217877414943728,0.00179345426508649,3.41614422404096
40,"skew","null",9,"modt",500,0,0,NA,0.04,0.006,0.0243264332548896,0.00157884154893764,3.41614422404096
40,"skew","null",9,"fl_199",500,0,0,NA,0.04,0.004,0.024,0.005,3.41614422404096
40,"skew","null",9,"fl_999",500,0,0,NA,0.04,0.008,0.021,0.001,3.41614422404096
40,"skew","null",9,"fl_9999",500,0,0,NA,0.044,0.01,0.0241,0.0012,3.41614422404096
40,"skew","null",9,"pvw_199",500,0,0,NA,0.044,0.006,0.0309437078580207,0.00200066523435524,3.41614422404096
40,"skew","null",9,"pvt_199",500,0,0,NA,0.056,0.01,0.0330852250655204,0.000439736877959075,3.41614422404096
40,"skew","null",9,"mm_199",500,0,0,NA,0.044,0.008,0.08,0.000595376149183091,3.41614422404096
40,"skew","null",9,"pvw_999",500,0,0,NA,0.042,0.006,0.0284872661732425,0.0025473492642412,3.41614422404096
40,"skew","null",9,"pvt_999",500,0,0,NA,0.052,0.01,0.0306219834859284,0.000414509380632996,3.41614422404096
40,"skew","null",9,"mm_999",500,0,0,NA,0.038,0.008,0.148,0.00047065372663918,3.41614422404096
40,"skew","null",10,"ols",500,0,0,NA,0.044,0.004,0.0319660479572642,0.00734490010391686,3.71500952238093
40,"skew","null",10,"modt",500,0,0,NA,0.04,0.006,0.032709127612436,0.00738127720981818,3.71500952238093
40,"skew","null",10,"fl_199",500,0,0,NA,0.034,0.002,0.03,0.005,3.71500952238093
40,"skew","null",10,"fl_999",500,0,0,NA,0.042,0.002,0.031,0.006,3.71500952238093
40,"skew","null",10,"fl_9999",500,0,0,NA,0.044,0.006,0.0314,0.0076,3.71500952238093
40,"skew","null",10,"pvw_199",500,0,0,NA,0.044,0.002,0.0241709772347585,0.00733097028941859,3.71500952238093
40,"skew","null",10,"pvt_199",500,0,0,NA,0.052,0.008,0.0340535854574929,0.00306062558077953,3.71500952238093
40,"skew","null",10,"mm_199",500,0,0,NA,0.044,0.004,0.082,0.0026246592684606,3.71500952238093
40,"skew","null",10,"pvw_999",500,0,0,NA,0.044,0.004,0.0267435629642809,0.00649790300665433,3.71500952238093
40,"skew","null",10,"pvt_999",500,0,0,NA,0.048,0.008,0.0305633690687309,0.00291169134304203,3.71500952238093
40,"skew","null",10,"mm_999",500,0,0,NA,0.042,0.002,0.124,0.00728976009019375,3.71500952238093
40,"skew","null",11,"ols",500,0,0,NA,0.042,0.012,0.0421427311742564,0.00155547683048373,3.52779368083154
40,"skew","null",11,"modt",500,0,0,NA,0.044,0.01,0.041792154908429,0.00102000663647691,3.52779368083154
40,"skew","null",11,"fl_199",500,0,0,NA,0.032,0.004,0.032,0.005,3.52779368083154
40,"skew","null",11,"fl_999",500,0,0,NA,0.048,0.008,0.042,0.002,3.52779368083154
40,"skew","null",11,"fl_9999",500,0,0,NA,0.046,0.012,0.04,9e-04,3.52779368083154
40,"skew","null",11,"pvw_199",500,0,0,NA,0.05,0.008,0.0514707372310452,0.00294554801045956,3.52779368083154
40,"skew","null",11,"pvt_199",500,0,0,NA,0.062,0.018,0.0518144113714658,0.000481979794023915,3.52779368083154
40,"skew","null",11,"mm_199",500,0,0,NA,0.05,0.012,0.086,0.000341092274694893,3.52779368083154
40,"skew","null",11,"pvw_999",500,0,0,NA,0.046,0.012,0.0515140626494024,0.00247782130395167,3.52779368083154
40,"skew","null",11,"pvt_999",500,0,0,NA,0.06,0.018,0.0521023468800987,0.000469221672342589,3.52779368083154
40,"skew","null",11,"mm_999",500,0,0,NA,0.042,0.012,0.116,0.00111726496938367,3.52779368083154
40,"skew","null",12,"ols",500,1,1,NA,0.06,0.006,0.0249508565109521,8.90614110311356e-05,4.18453961287664
40,"skew","null",12,"modt",500,1,1,NA,0.062,0.006,0.0251844337805085,5.75565402231167e-05,4.18453961287664
40,"skew","null",12,"fl_199",500,0,0,NA,0.052,0.004,0.033,0.005,4.18453961287664
40,"skew","null",12,"fl_999",500,0,0,NA,0.062,0.008,0.025,0.001,4.18453961287664
40,"skew","null",12,"fl_9999",500,1,1,NA,0.062,0.008,0.026,1e-04,4.18453961287664
40,"skew","null",12,"pvw_199",500,0,0,NA,0.06,0.006,0.0240445677754381,0.000125363252875459,4.18453961287664
40,"skew","null",12,"pvt_199",500,1,1,NA,0.074,0.012,0.0291465627301784,3.79184147113082e-06,4.18453961287664
40,"skew","null",12,"mm_199",500,0,0,NA,0.06,0.012,0.076,0.000287220971748666,4.18453961287664
40,"skew","null",12,"pvw_999",500,0,0,NA,0.066,0.008,0.026353628790276,0.000294784979877985,4.18453961287664
40,"skew","null",12,"pvt_999",500,1,1,NA,0.08,0.012,0.0342235531152513,6.21014268990483e-06,4.18453961287664
40,"skew","null",12,"mm_999",500,1,1,NA,0.06,0.008,0.126,5.66189498036875e-05,4.18453961287664
40,"skew","null",13,"ols",500,0,0,NA,0.046,0.014,0.0366656404398604,0.00123149171352589,4.01065331048518
40,"skew","null",13,"modt",500,0,0,NA,0.048,0.012,0.036280998600065,0.000980525310831207,4.01065331048518
40,"skew","null",13,"fl_199",500,0,0,NA,0.046,0.008,0.035,0.005,4.01065331048518
40,"skew","null",13,"fl_999",500,0,0,NA,0.048,0.018,0.036,0.001,4.01065331048518
40,"skew","null",13,"fl_9999",500,0,0,NA,0.046,0.014,0.0353,0.0011,4.01065331048518
40,"skew","null",13,"pvw_199",500,0,0,NA,0.052,0.014,0.0453647312671668,0.00242927060695727,4.01065331048518
40,"skew","null",13,"pvt_199",500,0,0,NA,0.056,0.022,0.0455714343747936,0.000294466296841063,4.01065331048518
40,"skew","null",13,"mm_199",500,0,0,NA,0.052,0.014,0.0868759769720914,0.000188459154107729,4.01065331048518
40,"skew","null",13,"pvw_999",500,0,0,NA,0.052,0.014,0.0453111466437983,0.00180847005360672,4.01065331048518
40,"skew","null",13,"pvt_999",500,0,0,NA,0.06,0.022,0.045823352703785,0.000316201787033071,4.01065331048518
40,"skew","null",13,"mm_999",500,0,0,NA,0.052,0.018,0.092,0.000913145192786399,4.01065331048518
40,"skew","null",14,"ols",500,0,0,NA,0.06,0.006,0.036470607059198,0.0063608740528692,3.70049477718818
40,"skew","null",14,"modt",500,0,0,NA,0.06,0.002,0.0395122713727736,0.00451633288958866,3.70049477718818
40,"skew","null",14,"fl_199",500,0,0,NA,0.046,0,0.0429999999999999,0.01,3.70049477718818
40,"skew","null",14,"fl_999",500,0,0,NA,0.056,0.004,0.04,0.007,3.70049477718818
40,"skew","null",14,"fl_9999",500,0,0,NA,0.06,0.006,0.039,0.0062,3.70049477718818
40,"skew","null",14,"pvw_199",500,0,0,NA,0.056,0.006,0.0287670382160434,0.00608007586778922,3.70049477718818
40,"skew","null",14,"pvt_199",500,0,0,NA,0.072,0.014,0.0304845695025481,0.00246844071904874,3.70049477718818
40,"skew","null",14,"mm_199",500,0,0,NA,0.054,0.01,0.084,0.00563971522915084,3.70049477718818
40,"skew","null",14,"pvw_999",500,0,0,NA,0.06,0.008,0.0291947787944964,0.00710810550036799,3.70049477718818
40,"skew","null",14,"pvt_999",500,0,0,NA,0.066,0.016,0.0315336292282208,0.00227695894144218,3.70049477718818
40,"skew","null",14,"mm_999",500,0,0,NA,0.054,0.01,0.11,0.00600182641841365,3.70049477718818
40,"skew","null",15,"ols",500,0,0,NA,0.034,0.01,0.030606146843612,0.00180904406224874,3.1672630380281
40,"skew","null",15,"modt",500,0,0,NA,0.038,0.01,0.0262095936013706,0.00142990526491043,3.1672630380281
40,"skew","null",15,"fl_199",500,0,0,NA,0.042,0.008,0.033,0.005,3.1672630380281
40,"skew","null",15,"fl_999",500,0,0,NA,0.034,0.01,0.033,0.001,3.1672630380281
40,"skew","null",15,"fl_9999",500,0,0,NA,0.034,0.01,0.0292,0.0014,3.1672630380281
40,"skew","null",15,"pvw_199",500,0,0,NA,0.046,0.01,0.0281183922592251,0.00213427527851669,3.1672630380281
40,"skew","null",15,"pvt_199",500,0,0,NA,0.048,0.016,0.0290432954850995,0.000311719304228563,3.1672630380281
40,"skew","null",15,"mm_199",500,0,0,NA,0.044,0.014,0.0901562175054962,0.000505310386537406,3.1672630380281
40,"skew","null",15,"pvw_999",500,0,0,NA,0.04,0.01,0.0276219964608371,0.00276673000912168,3.1672630380281
40,"skew","null",15,"pvt_999",500,0,0,NA,0.052,0.014,0.0277135017864226,0.000691652283565405,3.1672630380281
40,"skew","null",15,"mm_999",500,0,0,NA,0.034,0.01,0.106,0.000792279023726337,3.1672630380281
40,"skew","null",16,"ols",500,0,0,NA,0.042,0.01,0.0196475869200796,0.000138248166496263,3.64241174074513
40,"skew","null",16,"modt",500,0,0,NA,0.048,0.01,0.0174541796978302,0.000204127578139642,3.64241174074513
40,"skew","null",16,"fl_199",500,0,0,NA,0.036,0.006,0.025,0.005,3.64241174074513
40,"skew","null",16,"fl_999",500,0,0,NA,0.044,0.01,0.028,0.001,3.64241174074513
40,"skew","null",16,"fl_9999",500,1,1,NA,0.044,0.012,0.0204,1e-04,3.64241174074513
40,"skew","null",16,"pvw_199",500,0,0,NA,0.044,0.01,0.0265678863647033,0.00019891162037888,3.64241174074513
40,"skew","null",16,"pvt_199",500,1,1,NA,0.058,0.016,0.0396077244431199,1.48262816526883e-05,3.64241174074513
40,"skew","null",16,"mm_199",500,1,1,NA,0.046,0.012,0.0840410034961357,9.93841269558419e-06,3.64241174074513
40,"skew","null",16,"pvw_999",500,0,0,NA,0.042,0.008,0.027028828403956,0.000302331840440892,3.64241174074513
40,"skew","null",16,"pvt_999",500,1,1,NA,0.056,0.012,0.035099174629036,1.42368946632047e-05,3.64241174074513
40,"skew","null",16,"mm_999",500,1,1,NA,0.04,0.01,0.116,6.95658962410489e-06,3.64241174074513
40,"skew","null",17,"ols",500,0,0,NA,0.044,0.004,0.0650756184257754,0.00577978209118393,3.36506458157689
40,"skew","null",17,"modt",500,0,0,NA,0.044,0.004,0.0696264742162864,0.00464687515428341,3.36506458157689
40,"skew","null",17,"fl_199",500,0,0,NA,0.034,0.002,0.0629999999999999,0.005,3.36506458157689
40,"skew","null",17,"fl_999",500,0,0,NA,0.042,0.008,0.0629999999999999,0.004,3.36506458157689
40,"skew","null",17,"fl_9999",500,0,0,NA,0.042,0.008,0.0609999999999999,0.0046,3.36506458157689
40,"skew","null",17,"pvw_199",500,0,0,NA,0.036,0.008,0.0803577960130337,0.00484573524437097,3.36506458157689
40,"skew","null",17,"pvt_199",500,0,0,NA,0.052,0.014,0.0832005053715242,0.0013329494813301,3.36506458157689
40,"skew","null",17,"mm_199",500,0,0,NA,0.042,0.012,0.100468424371733,0.000816257478270729,3.36506458157689
40,"skew","null",17,"pvw_999",500,0,0,NA,0.04,0.006,0.0817909327096897,0.00717968293252736,3.36506458157689
40,"skew","null",17,"pvt_999",500,0,0,NA,0.052,0.014,0.0834548139050075,0.00297647083997424,3.36506458157689
40,"skew","null",17,"mm_999",500,0,0,NA,0.044,0.006,0.084,0.00488273327314346,3.36506458157689
40,"skew","null",18,"ols",500,0,0,NA,0.042,0.012,0.028956354946092,0.00140594612035663,4.05693329533365
40,"skew","null",18,"modt",500,0,0,NA,0.042,0.01,0.0289992181379366,0.00155634691406818,4.05693329533365
40,"skew","null",18,"fl_199",500,0,0,NA,0.04,0.006,0.03,0.005,4.05693329533365
40,"skew","null",18,"fl_999",500,0,0,NA,0.044,0.008,0.026,0.002,4.05693329533365
40,"skew","null",18,"fl_9999",500,0,0,NA,0.044,0.012,0.0283,8e-04,4.05693329533365
40,"skew","null",18,"pvw_199",500,0,0,NA,0.042,0.012,0.0237000228190142,0.00213557428774974,4.05693329533365
40,"skew","null",18,"pvt_199",500,0,0,NA,0.056,0.018,0.0263374574225659,0.000231208494929353,4.05693329533365
40,"skew","null",18,"mm_199",500,0,0,NA,0.044,0.012,0.074,0.00023678884288297,4.05693329533365
40,"skew","null",18,"pvw_999",500,0,0,NA,0.044,0.012,0.0278072935138206,0.00241125195415942,4.05693329533365
40,"skew","null",18,"pvt_999",500,0,0,NA,0.056,0.022,0.0278203195459813,0.00030592794443061,4.05693329533365
40,"skew","null",18,"mm_999",500,0,0,NA,0.044,0.02,0.126,0.0014469010507726,4.05693329533365
40,"skew","null",19,"ols",500,0,0,NA,0.048,0.014,0.044258945124638,0.000634286885142074,3.68736571290163
40,"skew","null",19,"modt",500,0,0,NA,0.054,0.012,0.0445105562365614,0.00117185777634807,3.68736571290163
40,"skew","null",19,"fl_199",500,0,0,NA,0.05,0.008,0.037,0.005,3.68736571290163
40,"skew","null",19,"fl_999",500,0,0,NA,0.056,0.01,0.041,0.001,3.68736571290163
40,"skew","null",19,"fl_9999",500,0,0,NA,0.048,0.014,0.0456,5e-04,3.68736571290163
40,"skew","null",19,"pvw_199",500,0,0,NA,0.054,0.01,0.0521314029474154,0.000864499797477519,3.68736571290163
40,"skew","null",19,"pvt_199",500,1,1,NA,0.064,0.02,0.0606058694533053,9.31780150729518e-05,3.68736571290163
40,"skew","null",19,"mm_199",500,0,0,NA,0.054,0.012,0.105350124957951,0.00019325553342716,3.68736571290163
40,"skew","null",19,"pvw_999",500,0,0,NA,0.052,0.012,0.0534380316655218,0.000935148736188843,3.68736571290163
40,"skew","null",19,"pvt_999",500,0,0,NA,0.066,0.016,0.0648504879912935,0.000139027097635376,3.68736571290163
40,"skew","null",19,"mm_999",500,0,0,NA,0.05,0.012,0.108,0.000182612905879988,3.68736571290163
40,"skew","null",20,"ols",500,0,0,NA,0.028,0.01,0.0311274132229338,0.00023587515701832,3.61011093745962
40,"skew","null",20,"modt",500,0,0,NA,0.032,0.01,0.03293787140982,0.000311683185434762,3.61011093745962
40,"skew","null",20,"fl_199",500,0,0,NA,0.038,0.006,0.0249999999999999,0.005,3.61011093745962
40,"skew","null",20,"fl_999",500,0,0,NA,0.034,0.01,0.028,0.001,3.61011093745962
40,"skew","null",20,"fl_9999",500,0,0,NA,0.036,0.01,0.0246,3e-04,3.61011093745962
40,"skew","null",20,"pvw_199",500,0,0,NA,0.04,0.01,0.041334556521416,0.00054850182179856,3.61011093745962
40,"skew","null",20,"pvt_199",500,1,1,NA,0.054,0.014,0.045171029213113,2.18296848041298e-05,3.61011093745962
40,"skew","null",20,"mm_199",500,1,1,NA,0.038,0.012,0.0802545937301106,3.90144580010476e-05,3.61011093745962
40,"skew","null",20,"pvw_999",500,0,0,NA,0.034,0.01,0.0427025068973602,0.000428954901084736,3.61011093745962
40,"skew","null",20,"pvt_999",500,1,1,NA,0.05,0.012,0.047633987076389,1.59584975723458e-05,3.61011093745962
