"n","c_depth","disp","rep","method","n_taxa","n_fail","fdr","tpr","rej_null","rej_prev_only","rej_abund_only","rej_both"
20,4,"poisson",3,"abund_lm_depth",205,59,0,0,0.0710059171597633,0,0.25,0.0833333333333333
50,4,"poisson",3,"naive",297,0,0,0.0952380952380952,0.129464285714286,0.428571428571429,0.129032258064516,0.238095238095238
50,4,"poisson",3,"depthcov",297,0,0,0,0.0267857142857143,0.19047619047619,0.0967741935483871,0.285714285714286
50,4,"poisson",3,"jzi_prev",297,0,0,0,0.0223214285714286,0.380952380952381,0.0645161290322581,0.285714285714286
50,4,"poisson",3,"jzi_abund",297,0,0.37037037037037,0.326923076923077,0.107142857142857,0.19047619047619,0.612903225806452,0.619047619047619
50,4,"poisson",3,"zinb",288,9,0,0,0.0138888888888889,0.238095238095238,0,0.2
50,4,"poisson",3,"abund_lm_depth",286,11,0,0,0.032258064516129,0,0.166666666666667,0.333333333333333
100,4,"poisson",3,"naive",299,0,0.473684210526316,0.285714285714286,0.21285140562249,0.476190476190476,0.133333333333333,0.642857142857143
100,4,"poisson",3,"depthcov",299,0,0,0,0.0481927710843374,0.333333333333333,0.133333333333333,0.285714285714286
100,4,"poisson",3,"jzi_prev",299,0,0,0.0285714285714286,0.0522088353413655,0.333333333333333,0,0.428571428571429
100,4,"poisson",3,"jzi_abund",299,0,0.357142857142857,0.620689655172414,0.108433734939759,0.142857142857143,0.733333333333333,0.785714285714286
100,4,"poisson",3,"zinb",290,9,0,0.0294117647058824,0.020746887966805,0.2,0,0.357142857142857
100,4,"poisson",3,"abund_lm_depth",296,3,0.25,0.103448275862069,0.0364372469635627,0.1,0.4,0.5
20,1,"nb",3,"naive",253,0,0,0,0.0297029702970297,0.0666666666666667,0,0
20,1,"nb",3,"depthcov",253,0,0,0,0.0297029702970297,0.0666666666666667,0,0
20,1,"nb",3,"jzi_prev",253,0,0,0,0.0148514851485149,0,0,0
20,1,"nb",3,"jzi_abund",253,0,0.5,0.0833333333333333,0.099009900990099,0.2,0.315789473684211,0.294117647058824
20,1,"nb",3,"zinb",0,253,0,NA,NA,NA,NA,NA
20,1,"nb",3,"abund_lm_depth",185,68,0,0,0.0342465753424658,0.0833333333333333,0.142857142857143,0.307692307692308
50,1,"nb",3,"naive",290,0,0,0,0.0384615384615385,0.210526315789474,0.0476190476190476,0.5
50,1,"nb",3,"depthcov",290,0,0,0,0.0427350427350427,0.263157894736842,0.0952380952380952,0.5
50,1,"nb",3,"jzi_prev",290,0,0,0,0.0384615384615385,0.210526315789474,0,0.3125
50,1,"nb",3,"jzi_abund",290,0,0.25,0.0810810810810811,0.128205128205128,0.0526315789473684,0.333333333333333,0.5
50,1,"nb",3,"zinb",282,8,0,0,0.013215859030837,0.0555555555555556,0,0
50,1,"nb",3,"abund_lm_depth",272,18,0,0.0882352941176471,0.0454545454545455,0.0555555555555556,0.222222222222222,0.375
100,1,"nb",3,"naive",300,0,0.133333333333333,0.333333333333333,0.0296610169491525,0.576923076923077,0.24,0.538461538461538
100,1,"nb",3,"depthcov",300,0,0.0833333333333333,0.282051282051282,0.038135593220339,0.576923076923077,0.24,0.538461538461538
100,1,"nb",3,"jzi_prev",300,0,0,0.128205128205128,0.0254237288135593,0.461538461538462,0,0.461538461538462
100,1,"nb",3,"jzi_abund",300,0,0.384615384615385,0.210526315789474,0.0720338983050847,0.115384615384615,0.36,0.461538461538462
100,1,"nb",3,"zinb",298,2,0,0,0.00423728813559322,0.24,0,0.333333333333333
100,1,"nb",3,"abund_lm_depth",295,5,0.142857142857143,0.162162162162162,0.0429184549356223,0.08,0.24,0.5
20,4,"nb",3,"naive",264,0,0,0,0.0418604651162791,0.105263157894737,0,0.352941176470588
20,4,"nb",3,"depthcov",264,0,0,0,0.00930232558139535,0,0,0.0588235294117647
20,4,"nb",3,"jzi_prev",264,0,0,0,0,0.210526315789474,0,0.235294117647059
20,4,"nb",3,"jzi_abund",264,0,0.5,0.0333333333333333,0.116279069767442,0.105263157894737,0.230769230769231,0.117647058823529
20,4,"nb",3,"zinb",0,264,0,NA,NA,NA,NA,NA
20,4,"nb",3,"abund_lm_depth",204,60,0,0,0.0526315789473684,0,0.222222222222222,0.0833333333333333
50,4,"nb",3,"naive",295,0,0.25,0.1875,0.158590308370044,0.580645161290323,0.15,0.352941176470588
50,4,"nb",3,"depthcov",295,0,0,0,0.0308370044052863,0.161290322580645,0.1,0.176470588235294
50,4,"nb",3,"jzi_prev",295,0,1,0,0.0484581497797357,0.258064516129032,0.05,0.117647058823529
50,4,"nb",3,"jzi_abund",295,0,0.333333333333333,0.108108108108108,0.127753303964758,0.161290322580645,0.35,0.294117647058824
50,4,"nb",3,"zinb",289,6,0,0,0.0271493212669683,0.193548387096774,0.05,0.0588235294117647
50,4,"nb",3,"abund_lm_depth",282,13,0.5,0.0294117647058824,0.0506912442396313,0.0967741935483871,0.157894736842105,0
100,4,"nb",3,"naive",299,0,0.466666666666667,0.533333333333333,0.273504273504274,0.821428571428571,0,0.705882352941177
100,4,"nb",3,"depthcov",299,0,0,0.0222222222222222,0.0384615384615385,0.178571428571429,0.15,0.235294117647059
100,4,"nb",3,"jzi_prev",299,0,0,0.222222222222222,0.0555555555555556,0.5,0,0.529411764705882
100,4,"nb",3,"jzi_abund",299,0,0.363636363636364,0.189189189189189,0.0897435897435897,0.142857142857143,0.6,0.764705882352941
100,4,"nb",3,"zinb",291,8,0,0.0909090909090909,0.0263157894736842,0.407407407407407,0,0.411764705882353
100,4,"nb",3,"abund_lm_depth",295,4,0,0,0.051948051948052,0.037037037037037,0.1,0.235294117647059
20,1,"nb_pure",3,"naive",261,0,0,0,0.0198019801980198,0,0.0952380952380952,0.0666666666666667
20,1,"nb_pure",3,"depthcov",261,0,0,0,0.0198019801980198,0.0434782608695652,0.0952380952380952,0.0666666666666667
20,1,"nb_pure",3,"jzi_prev",261,0,0,0,0.0346534653465347,0.0869565217391304,0,0
20,1,"nb_pure",3,"jzi_abund",261,0,0.357142857142857,0.25,0.0940594059405941,0.130434782608696,0.476190476190476,0.4
20,1,"nb_pure",3,"zinb",0,261,0,NA,NA,NA,NA,NA
20,1,"nb_pure",3,"abund_lm_depth",216,45,0,0,0.0792682926829268,0.0526315789473684,0.3,0.0769230769230769
50,1,"nb_pure",3,"naive",287,0,0,0,0.0257510729613734,0.153846153846154,0.125,0.333333333333333
50,1,"nb_pure",3,"depthcov",287,0,0,0,0.0300429184549356,0.153846153846154,0.125,0.333333333333333
50,1,"nb_pure",3,"jzi_prev",287,0,0,0,0.0343347639484979,0.153846153846154,0,0.166666666666667
50,1,"nb_pure",3,"jzi_abund",287,0,0,0.178571428571429,0.0686695278969957,0.192307692307692,0.75,0.75
50,1,"nb_pure",3,"zinb",280,7,0,0,0.0131004366812227,0.08,0,0.181818181818182
50,1,"nb_pure",3,"abund_lm_depth",265,22,0.166666666666667,0.192307692307692,0.0412844036697248,0.0952380952380952,0.333333333333333,0.363636363636364
100,1,"nb_pure",3,"naive",294,0,0,0.155555555555556,0.0394736842105263,0.5,0.333333333333333,0.529411764705882
100,1,"nb_pure",3,"depthcov",294,0,0,0.177777777777778,0.0394736842105263,0.5,0.380952380952381,0.470588235294118
100,1,"nb_pure",3,"jzi_prev",294,0,0,0.155555555555556,0.0482456140350877,0.464285714285714,0,0.352941176470588
100,1,"nb_pure",3,"jzi_abund",294,0,0.0909090909090909,0.526315789473684,0.0789473684210526,0.0714285714285714,0.666666666666667,0.470588235294118
100,1,"nb_pure",3,"zinb",293,1,0,0,0.0175438596491228,0.333333333333333,0,0.235294117647059
100,1,"nb_pure",3,"abund_lm_depth",288,6,0.0952380952380952,0.527777777777778,0.0533333333333333,0,0.684210526315789,0.470588235294118
20,4,"nb_pure",3,"naive",268,0,0,0,0.0753768844221105,0.16,0,0.1875
20,4,"nb_pure",3,"depthcov",268,0,0,0,0.0301507537688442,0,0.0357142857142857,0
20,4,"nb_pure",3,"jzi_prev",267,1,0,0,0.0353535353535354,0.08,0,0.125
20,4,"nb_pure",3,"jzi_abund",268,0,0.466666666666667,0.181818181818182,0.110552763819095,0.04,0.357142857142857,0.3125
20,4,"nb_pure",3,"zinb",0,268,0,NA,NA,NA,NA,NA
20,4,"nb_pure",3,"abund_lm_depth",211,57,0,0,0.0569620253164557,0.05,0.15,0
50,4,"nb_pure",3,"naive",293,0,0.5,0.275862068965517,0.195918367346939,0.466666666666667,0.0526315789473684,0.571428571428571
50,4,"nb_pure",3,"depthcov",293,0,0,0,0.0285714285714286,0.133333333333333,0.0526315789473684,0.214285714285714
50,4,"nb_pure",3,"jzi_prev",293,0,0,0,0.0326530612244898,0.6,0,0.357142857142857
50,4,"nb_pure",3,"jzi_abund",293,0,0.0833333333333333,0.333333333333333,0.0571428571428571,0.0666666666666667,0.473684210526316,0.5
50,4,"nb_pure",3,"zinb",285,8,0,0,0.0209205020920502,0.285714285714286,0,0.142857142857143
50,4,"nb_pure",3,"abund_lm_depth",276,17,0,0,0.0304347826086957,0.0666666666666667,0.235294117647059,0.285714285714286
100,4,"nb_pure",3,"naive",300,0,0.619718309859155,0.574468085106383,0.323529411764706,0.608695652173913,0.133333333333333,0.75
100,4,"nb_pure",3,"depthcov",300,0,0,0.0212765957446809,0.0630252100840336,0.260869565217391,0.0666666666666667,0.458333333333333
100,4,"nb_pure",3,"jzi_prev",299,1,0.0555555555555556,0.369565217391304,0.0210084033613445,0.681818181818182,0.0666666666666667,0.625
100,4,"nb_pure",3,"jzi_abund",300,0,0,0.641025641025641,0.0378151260504202,0.0434782608695652,0.933333333333333,0.708333333333333
100,4,"nb_pure",3,"zinb",296,4,0,0.195652173913043,0.0170212765957447,0.636363636363636,0,0.541666666666667
100,4,"nb_pure",3,"abund_lm_depth",297,3,0,0.102564102564103,0.076271186440678,0,0.466666666666667,0.458333333333333
20,1,"poisson",4,"naive",261,0,0,0,0.00970873786407767,0.142857142857143,0.08,0.0625
20,1,"poisson",4,"depthcov",261,0,0,0,0.00970873786407767,0.142857142857143,0.08,0.0625
20,1,"poisson",4,"jzi_prev",261,0,0,0,0.0242718446601942,0.214285714285714,0,0
20,1,"poisson",4,"jzi_abund",261,0,0.8,0.024390243902439,0.150485436893204,0.0714285714285714,0.28,0.375
20,1,"poisson",4,"zinb",0,261,0,NA,NA,NA,NA,NA
20,1,"poisson",4,"abund_lm_depth",199,62,0,0,0.062111801242236,0,0.125,0.25
50,1,"poisson",4,"naive",289,0,0,0.0425531914893617,0.0504587155963303,0.416666666666667,0.0416666666666667,0.434782608695652
50,1,"poisson",4,"depthcov",289,0,0,0.0425531914893617,0.0458715596330275,0.416666666666667,0.0416666666666667,0.478260869565217
50,1,"poisson",4,"jzi_prev",289,0,0,0.0212765957446809,0.0596330275229358,0.375,0.0416666666666667,0.173913043478261
50,1,"poisson",4,"jzi_abund",289,0,0.375,0.106382978723404,0.100917431192661,0.0833333333333333,0.458333333333333,0.434782608695652
50,1,"poisson",4,"zinb",279,10,0,0,0.014218009478673,0.260869565217391,0,0
50,1,"poisson",4,"abund_lm_depth",268,21,0,0.0476190476190476,0.087378640776699,0.05,0.391304347826087,0.421052631578947
100,1,"poisson",4,"naive",300,0,0,0.25,0.033195020746888,0.785714285714286,0.210526315789474,0.615384615384615
100,1,"poisson",4,"depthcov",300,0,0.0909090909090909,0.25,0.029045643153527,0.785714285714286,0.263157894736842,0.615384615384615
100,1,"poisson",4,"jzi_prev",300,0,0,0.1,0.04149377593361,0.571428571428571,0.157894736842105,0.192307692307692
100,1,"poisson",4,"jzi_abund",300,0,0.1,0.4,0.0622406639004149,0.142857142857143,0.736842105263158,0.461538461538462
100,1,"poisson",4,"zinb",297,3,0,0.025,0.00420168067226891,0.428571428571429,0.0526315789473684,0.153846153846154
100,1,"poisson",4,"abund_lm_depth",294,6,0.0625,0.333333333333333,0.0468085106382979,0,0.736842105263158,0.423076923076923
20,4,"poisson",4,"naive",267,0,0,0,0.053921568627451,0.25,0.037037037037037,0.1875
20,4,"poisson",4,"depthcov",267,0,0,0,0.0147058823529412,0,0,0.0625
20,4,"poisson",4,"jzi_prev",267,0,0,0,0.0392156862745098,0.2,0.037037037037037,0.25
20,4,"poisson",4,"jzi_abund",267,0,0.333333333333333,0.13953488372093,0.137254901960784,0.05,0.518518518518518,0.1875
20,4,"poisson",4,"zinb",0,267,0,NA,NA,NA,NA,NA
20,4,"poisson",4,"abund_lm_depth",214,53,0,0,0.0545454545454545,0.0588235294117647,0.142857142857143,0.0909090909090909
50,4,"poisson",4,"naive",299,0,0.2,0.133333333333333,0.140425531914894,0.631578947368421,0.117647058823529,0.363636363636364
50,4,"poisson",4,"depthcov",299,0,0,0,0.0468085106382979,0.157894736842105,0.0588235294117647,0.363636363636364
50,4,"poisson",4,"jzi_prev",299,0,0,0.1,0.0340425531914894,0.210526315789474,0.0588235294117647,0.363636363636364
50,4,"poisson",4,"jzi_abund",299,0,0,0.422222222222222,0.123404255319149,0.0526315789473684,0.588235294117647,0.454545454545455
50,4,"poisson",4,"zinb",296,3,0,0.0333333333333333,0.021551724137931,0.105263157894737,0.0294117647058824,0.181818181818182
50,4,"poisson",4,"abund_lm_depth",294,5,0,0,0.051948051948052,0.0526315789473684,0.333333333333333,0.272727272727273
100,4,"poisson",4,"naive",299,0,0.630434782608696,0.566666666666667,0.24896265560166,0.722222222222222,0.285714285714286,0.75
100,4,"poisson",4,"depthcov",299,0,0,0,0.0622406639004149,0.333333333333333,0.107142857142857,0.25
100,4,"poisson",4,"jzi_prev",299,0,0,0.2,0.033195020746888,0.277777777777778,0.0714285714285714,0.666666666666667
100,4,"poisson",4,"jzi_abund",299,0,0.04,0.6,0.120331950207469,0.111111111111111,0.75,0.583333333333333
100,4,"poisson",4,"zinb",289,10,0,0.103448275862069,0.0129310344827586,0.235294117647059,0.0357142857142857,0.583333333333333
100,4,"poisson",4,"abund_lm_depth",295,4,0.166666666666667,0.125,0.0506329113924051,0,0.464285714285714,0.416666666666667
20,1,"nb",4,"naive",249,0,0,0,0.0141509433962264,0,0,0
20,1,"nb",4,"depthcov",249,0,0,0,0.0141509433962264,0,0,0
20,1,"nb",4,"jzi_prev",249,0,0,0,0.0283018867924528,0.0909090909090909,0,0
20,1,"nb",4,"jzi_abund",249,0,1,0,0.136792452830189,0.181818181818182,0.1875,0.4
20,1,"nb",4,"zinb",0,249,0,NA,NA,NA,NA,NA
20,1,"nb",4,"abund_lm_depth",179,70,0,0,0.0588235294117647,0.444444444444444,0,0.142857142857143
50,1,"nb",4,"naive",291,0,0,0.027027027027027,0.0391304347826087,0.222222222222222,0.0416666666666667,0.157894736842105
50,1,"nb",4,"depthcov",291,0,0,0.027027027027027,0.0478260869565217,0.222222222222222,0.0833333333333333,0.157894736842105
50,1,"nb",4,"jzi_prev",291,0,0,0.027027027027027,0.0434782608695652,0.166666666666667,0.0416666666666667,0.0526315789473684
50,1,"nb",4,"jzi_abund",291,0,0.166666666666667,0.116279069767442,0.0739130434782609,0.0555555555555556,0.5,0.526315789473684
50,1,"nb",4,"zinb",286,5,0,0.0285714285714286,0.00881057268722467,0.117647058823529,0,0
50,1,"nb",4,"abund_lm_depth",276,15,0,0,0.0410958904109589,0.0625,0.333333333333333,0.411764705882353
100,1,"nb",4,"naive",297,0,0,0.135135135135135,0.0289256198347107,0.52,0.222222222222222,0.666666666666667
100,1,"nb",4,"depthcov",297,0,0.166666666666667,0.135135135135135,0.0247933884297521,0.44,0.277777777777778,0.666666666666667
100,1,"nb",4,"jzi_prev",297,0,0,0.0810810810810811,0.00826446280991736,0.32,0,0.25
100,1,"nb",4,"jzi_abund",297,0,0.333333333333333,0.133333333333333,0.0785123966942149,0.08,0.333333333333333,0.416666666666667
100,1,"nb",4,"zinb",291,6,0,0.0277777777777778,0.00421940928270042,0.12,0,0.181818181818182
100,1,"nb",4,"abund_lm_depth",289,8,0,0.103448275862069,0.0338983050847458,0.0833333333333333,0.444444444444444,0.363636363636364
20,4,"nb",4,"naive",268,0,0,0,0.0480769230769231,0,0.0454545454545455,0.105263157894737
20,4,"nb",4,"depthcov",268,0,0,0,0.0192307692307692,0,0.0454545454545455,0
20,4,"nb",4,"jzi_prev",268,0,0,0,0.0144230769230769,0.105263157894737,0.0454545454545455,0.0526315789473684
20,4,"nb",4,"jzi_abund",268,0,0.333333333333333,0.0975609756097561,0.0865384615384615,0.105263157894737,0.272727272727273,0.210526315789474
20,4,"nb",4,"zinb",0,268,0,NA,NA,NA,NA,NA
20,4,"nb",4,"abund_lm_depth",202,66,0,0,0.0448717948717949,0.0666666666666667,0.0714285714285714,0.117647058823529
50,4,"nb",4,"naive",299,0,0,0.037037037037037,0.178988326848249,0.538461538461538,0.133333333333333,0.785714285714286
50,4,"nb",4,"depthcov",299,0,0,0,0.0389105058365759,0.0769230769230769,0,0.428571428571429
50,4,"nb",4,"jzi_prev",299,0,0,0,0.0233463035019455,0.153846153846154,0,0.285714285714286
50,4,"nb",4,"jzi_abund",299,0,0.25,0.103448275862069,0.105058365758755,0.0769230769230769,0.4,0.285714285714286
50,4,"nb",4,"zinb",293,6,0,0,0.0159362549800797,0.0769230769230769,0,0.285714285714286
50,4,"nb",4,"abund_lm_depth",287,12,0,0,0.0161943319838057,0,0.0714285714285714,0.0714285714285714
100,4,"nb",4,"naive",298,0,0.558823529411765,0.6,0.277777777777778,0.692307692307692,0.142857142857143,0.5
100,4,"nb",4,"depthcov",298,0,0,0,0.0396825396825397,0.307692307692308,0.0476190476190476,0.333333333333333
100,4,"nb",4,"jzi_prev",298,0,0,0.16,0.0277777777777778,0.384615384615385,0.0476190476190476,0.166666666666667
100,4,"nb",4,"jzi_abund",298,0,0.266666666666667,0.333333333333333,0.0992063492063492,0,0.571428571428571,0.583333333333333
100,4,"nb",4,"zinb",286,12,0,0.0833333333333333,0.020746887966805,0.230769230769231,0.0476190476190476,0.181818181818182
100,4,"nb",4,"abund_lm_depth",294,4,0,0,0.036,0.166666666666667,0.19047619047619,0.0909090909090909
20,1,"nb_pure",4,"naive",245,0,0,0,0.0193236714975845,0.133333333333333,0,0.142857142857143
20,1,"nb_pure",4,"depthcov",245,0,0,0,0.0241545893719807,0.133333333333333,0.0625,0.285714285714286
20,1,"nb_pure",4,"jzi_prev",245,0,0,0,0.0338164251207729,0.266666666666667,0.0625,0
20,1,"nb_pure",4,"jzi_abund",245,0,0.5,0.0869565217391304,0.101449275362319,0.2,0.5,0.571428571428571
20,1,"nb_pure",4,"zinb",0,245,0,NA,NA,NA,NA,NA
20,1,"nb_pure",4,"abund_lm_depth",178,67,0,0,0.0794701986754967,0.2,0.25,0
50,1,"nb_pure",4,"naive",294,0,0,0,0.0454545454545455,0.0909090909090909,0.307692307692308,0.411764705882353
50,1,"nb_pure",4,"depthcov",294,0,0,0,0.0454545454545455,0.0909090909090909,0.307692307692308,0.411764705882353
50,1,"nb_pure",4,"jzi_prev",294,0,0,0,0.0371900826446281,0.0454545454545455,0.0769230769230769,0.294117647058824
50,1,"nb_pure",4,"jzi_abund",294,0,0.142857142857143,0.2,0.0702479338842975,0.136363636363636,0.538461538461538,0.647058823529412
50,1,"nb_pure",4,"zinb",287,7,0,0,0.0210084033613445,0.05,0.0769230769230769,0.1875
50,1,"nb_pure",4,"abund_lm_depth",276,18,0.5,0.037037037037037,0.0698689956331878,0.05,0.636363636363636,0.4375
100,1,"nb_pure",4,"naive",298,0,0.0909090909090909,0.232558139534884,0.0416666666666667,0.4,0.4,0.608695652173913
100,1,"nb_pure",4,"depthcov",298,0,0.0909090909090909,0.232558139534884,0.0416666666666667,0.4,0.4,0.608695652173913
100,1,"nb_pure",4,"jzi_prev",298,0,0,0.0232558139534884,0.05,0.25,0,0.391304347826087
100,1,"nb_pure",4,"jzi_abund",298,0,0.105263157894737,0.447368421052632,0.0666666666666667,0.15,0.666666666666667,0.652173913043478
100,1,"nb_pure",4,"zinb",297,1,0,0.0238095238095238,0.0166666666666667,0.210526315789474,0,0.347826086956522
100,1,"nb_pure",4,"abund_lm_depth",290,8,0,0.333333333333333,0.0468085106382979,0.0526315789473684,0.6,0.666666666666667
20,4,"nb_pure",4,"naive",269,0,0,0,0.0619469026548673,0.3,0,0.133333333333333
20,4,"nb_pure",4,"depthcov",269,0,0,0,0.00884955752212389,0.2,0.0555555555555556,0.0666666666666667
20,4,"nb_pure",4,"jzi_prev",269,0,0,0,0.0442477876106195,0.4,0,0.133333333333333
20,4,"nb_pure",4,"jzi_abund",269,0,0.416666666666667,0.212121212121212,0.110619469026549,0.3,0.666666666666667,0.4
20,4,"nb_pure",4,"zinb",0,269,0,NA,NA,NA,NA,NA
20,4,"nb_pure",4,"abund_lm_depth",215,54,0,0,0.0782122905027933,0.222222222222222,0.2,0.333333333333333
50,4,"nb_pure",4,"naive",295,0,0.555555555555556,0.173913043478261,0.244541484716157,0.576923076923077,0.1,0.35
50,4,"nb_pure",4,"depthcov",295,0,0,0,0.0174672489082969,0.192307692307692,0.1,0.1
50,4,"nb_pure",4,"jzi_prev",295,0,0,0,0.0218340611353712,0.346153846153846,0.05,0.3
50,4,"nb_pure",4,"jzi_abund",295,0,0.142857142857143,0.45,0.0436681222707424,0.0384615384615385,0.65,0.7
50,4,"nb_pure",4,"zinb",290,5,0,0,0.0223214285714286,0.192307692307692,0,0.25
50,4,"nb_pure",4,"abund_lm_depth",285,10,0,0,0.0588235294117647,0.166666666666667,0.25,0.15
100,4,"nb_pure",4,"naive",296,0,0.705882352941177,0.555555555555556,0.345991561181435,0.55,0.428571428571429,0.76
100,4,"nb_pure",4,"depthcov",296,0,0,0,0.0421940928270042,0.35,0.214285714285714,0.48
100,4,"nb_pure",4,"jzi_prev",296,0,0.0434782608695652,0.488888888888889,0.0759493670886076,0.6,0.0714285714285714,0.84
100,4,"nb_pure",4,"jzi_abund",296,0,0.05,0.487179487179487,0.0548523206751055,0.05,0.571428571428571,0.84
100,4,"nb_pure",4,"zinb",295,1,0,0.244444444444444,0.0593220338983051,0.5,0.0714285714285714,0.6
100,4,"nb_pure",4,"abund_lm_depth",294,2,0.1,0.230769230769231,0.0638297872340425,0.05,0.5,0.44
20,1,"poisson",5,"naive",268,0,0,0,0.00952380952380952,0.148148148148148,0.0666666666666667,0.3125
20,1,"poisson",5,"depthcov",268,0,0,0,0.0142857142857143,0.148148148148148,0.0666666666666667,0.3125
20,1,"poisson",5,"jzi_prev",268,0,0,0,0.0380952380952381,0.148148148148148,0,0.1875
20,1,"poisson",5,"jzi_abund",268,0,0.714285714285714,0.193548387096774,0.180952380952381,0.111111111111111,0.533333333333333,0.375
20,1,"poisson",5,"zinb",0,268,0,NA,NA,NA,NA,NA
20,1,"poisson",5,"abund_lm_depth",221,47,0,0,0.0584795321637427,0,0.266666666666667,0.307692307692308
50,1,"poisson",5,"naive",288,0,0,0,0.0308370044052863,0.28,0.1,0.1875
50,1,"poisson",5,"depthcov",288,0,0,0,0.0220264317180617,0.28,0.05,0.1875
50,1,"poisson",5,"jzi_prev",288,0,0,0.0731707317073171,0.0220264317180617,0.36,0.05,0.125
50,1,"poisson",5,"jzi_abund",288,0,0.0909090909090909,0.277777777777778,0.0881057268722467,0.12,0.45,0.5625
50,1,"poisson",5,"zinb",283,5,0,0,0.00892857142857143,0.125,0,0.133333333333333
50,1,"poisson",5,"abund_lm_depth",273,15,0,0.176470588235294,0.0416666666666667,0.0434782608695652,0.35,0.642857142857143
100,1,"poisson",5,"naive",298,0,0,0.210526315789474,0.0425531914893617,0.636363636363636,0.36,0.4375
100,1,"poisson",5,"depthcov",298,0,0,0.263157894736842,0.0425531914893617,0.590909090909091,0.32,0.4375
100,1,"poisson",5,"jzi_prev",298,0,0,0.131578947368421,0.0425531914893617,0.318181818181818,0.04,0.5
100,1,"poisson",5,"jzi_abund",298,0,0.157894736842105,0.390243902439024,0.0893617021276596,0.227272727272727,0.68,0.4375
100,1,"poisson",5,"zinb",292,6,0,0.0555555555555556,0.021551724137931,0.19047619047619,0,0.333333333333333
100,1,"poisson",5,"abund_lm_depth",292,6,0.181818181818182,0.225,0.0517241379310345,0.1,0.6,0.533333333333333
20,4,"poisson",5,"naive",263,0,0,0,0.042654028436019,0.181818181818182,0.0833333333333333,0.117647058823529
20,4,"poisson",5,"depthcov",263,0,0,0,0.018957345971564,0.181818181818182,0,0.0588235294117647
20,4,"poisson",5,"jzi_prev",263,0,0,0,0.0521327014218009,0.272727272727273,0,0.176470588235294
20,4,"poisson",5,"jzi_abund",263,0,0.523809523809524,0.24390243902439,0.14218009478673,0.181818181818182,0.583333333333333,0.411764705882353
20,4,"poisson",5,"zinb",0,263,0,NA,NA,NA,NA,NA
20,4,"poisson",5,"abund_lm_depth",222,41,0,0,0.0555555555555556,0.111111111111111,0.157894736842105,0.142857142857143
50,4,"poisson",5,"naive",297,0,0.125,0.148936170212766,0.091304347826087,0.5,0.2,0.368421052631579
50,4,"poisson",5,"depthcov",297,0,0,0,0.0347826086956522,0.214285714285714,0.15,0.210526315789474
50,4,"poisson",5,"jzi_prev",297,0,0,0.0425531914893617,0.0347826086956522,0.321428571428571,0,0.315789473684211
50,4,"poisson",5,"jzi_abund",297,0,0.315789473684211,0.333333333333333,0.126086956521739,0.0714285714285714,0.65,0.526315789473684
50,4,"poisson",5,"zinb",294,3,0,0.0425531914893617,0.013215859030837,0.214285714285714,0,0.263157894736842
50,4,"poisson",5,"abund_lm_depth",289,8,0,0.0571428571428571,0.0663716814159292,0.107142857142857,0.157894736842105,0.4375
100,4,"poisson",5,"naive",300,0,0.5,0.456521739130435,0.213389121338912,0.730769230769231,0.333333333333333,0.6
100,4,"poisson",5,"depthcov",300,0,0,0.0434782608695652,0.0502092050209205,0.423076923076923,0,0.4
100,4,"poisson",5,"jzi_prev",300,0,0.0714285714285714,0.282608695652174,0.0334728033472803,0.730769230769231,0.0666666666666667,0.6
100,4,"poisson",5,"jzi_abund",300,0,0.0714285714285714,0.371428571428571,0.096234309623431,0,0.533333333333333,0.75
100,4,"poisson",5,"zinb",296,4,0,0.133333333333333,0.0169491525423729,0.6,0,0.6
100,4,"poisson",5,"abund_lm_depth",297,3,0.25,0.0857142857142857,0.0548523206751055,0.04,0.333333333333333,0.25
20,1,"nb",5,"naive",254,0,0,0,0.0234741784037559,0.133333333333333,0,0.125
20,1,"nb",5,"depthcov",254,0,0,0,0.00469483568075117,0,0,0.0625
20,1,"nb",5,"jzi_prev",253,1,0,0,0.0328638497652582,0.0714285714285714,0,0
20,1,"nb",5,"jzi_abund",254,0,0.625,0.115384615384615,0.154929577464789,0.0666666666666667,0.3,0.25
20,1,"nb",5,"zinb",0,254,0,NA,NA,NA,NA,NA
20,1,"nb",5,"abund_lm_depth",187,67,0,0,0.0649350649350649,0.0833333333333333,0.125,0.0769230769230769
50,1,"nb",5,"naive",286,0,0,0,0.0387931034482759,0.333333333333333,0.117647058823529,0.538461538461538
50,1,"nb",5,"depthcov",286,0,0,0,0.0301724137931034,0.208333333333333,0.0588235294117647,0.461538461538462
50,1,"nb",5,"jzi_prev",286,0,0,0.0540540540540541,0.0517241379310345,0.208333333333333,0.0588235294117647,0.461538461538462
50,1,"nb",5,"jzi_abund",286,0,0.333333333333333,0.0666666666666667,0.0862068965517241,0.166666666666667,0.411764705882353,0.538461538461538
50,1,"nb",5,"zinb",280,6,0,0,0.0176211453744493,0.125,0.0625,0.153846153846154
50,1,"nb",5,"abund_lm_depth",266,20,0,0.0714285714285714,0.0325581395348837,0.130434782608696,0.333333333333333,0.384615384615385
100,1,"nb",5,"naive",299,0,0,0.0789473684210526,0.0364372469635627,0.428571428571429,0.142857142857143,0.5
100,1,"nb",5,"depthcov",299,0,0,0.0789473684210526,0.0445344129554656,0.428571428571429,0.142857142857143,0.5
