"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"msq","R09","locom2","single",0.0392389813107434,0.117296498930053,0.0878295372903218,0.180118128324935,0.331675302376377,0.0453327465563771,0.0962431115060935,NA,NA,NA,NA,25.56369,109.6,274.98,17.31,16.7,0.61,0.0099670952501906,0.00886722367640899,0.0179253971356555,0.0126816049777768,0.0135174027484595,0.00308568560711518,0.00490377975000133,NA,NA,NA,NA,0.890471952574713,5.41634264765143,13.4582480436363,1.65954204465563,1.60915938905813,0.133253764136574,100
"msq","R09","logistic_presence","single",0.0522777777777778,0.00752933137076744,0.0913321123321123,0.015201676536834,0.146620675571347,0.0578612086710485,0.119141256002004,NA,NA,NA,NA,0.33752,108.92,273.15,0.99,0.8,0.19,0.0182324871514871,0.00206242781298825,0.0220121494273367,0.00275546456162125,0.00598326544437963,0.00324307192772295,0.00293737518066685,NA,NA,NA,NA,0.0188174885345381,5.44078648503666,13.5179295453083,0.242668248413093,0.179223916152985,0.0812714618119454,100
"msq","R09","maaslin3","abundance",0.0117063492063492,0.03697788827185,0.0205947636300897,0.0575340136677547,0.250183588805679,0.0529336673815533,0.080518571727337,NA,NA,NA,NA,9.6547,109.58,274.96,4.62,4.57,0.05,0.00625312476762665,0.00329467939401757,0.00695852591050413,0.00467147063134043,0.00920530948287109,0.00259323116163527,0.00346950674158112,NA,NA,NA,NA,0.533725209156256,5.41617815978997,13.4581049891502,0.476684678617095,0.475087445433028,0.021904291355759,100
"msq","R09","maaslin3","combined",0.0193607821916645,0.0532793487509068,0.0391795934664896,0.0815732597227846,0.267592348087661,0.0559177706534623,0.102752462045279,NA,NA,NA,NA,9.6547,109.6,274.98,6.85,6.71,0.14,0.00708632959960455,0.00425049069025213,0.00881883233477445,0.0064039304348126,0.00973474031109486,0.00284328942713097,0.0042225124030095,NA,NA,NA,NA,0.533725209156256,5.41634264765143,13.4582480436363,0.671704450399779,0.659399022373457,0.0402517331328978,100
"msq","R09","maaslin3","presence",0.22,NA,0.39,NA,NA,0.08403378621247,0.102895581880159,0.144592519596897,NA,NA,NA,9.6547,0,273.88,0.34,NA,0.34,0.0416333199893227,NA,0.0490207130000197,NA,NA,0.00317774404376833,0.00381054473384301,0.005470493631025,NA,NA,NA,0.533725209156256,0,13.5084730611733,0.0819213715162967,NA,0.0819213715162967,100
"msq","R09","pursue","abundance",0.0820598761540892,0.0963209856199189,0.125851794003512,0.143000759729979,0.244122395150883,0.075622305374231,0.100862167120189,NA,NA,NA,NA,12.91457,109.58,274.96,13.62,11.84,1.78,0.0135197080450759,0.00728108241788165,0.015471892873776,0.0092526131520695,0.0092627837577413,0.00604766729162703,0.0069891994079529,NA,NA,NA,NA,0.717096344801926,5.41617815978997,13.4581049891502,1.40423457708274,1.15799548157734,0.467872899947251,100
"msq","R09","pursue","combined",0.0599451060635271,0.070925363653536,0.0990796561047508,0.100057456576926,0.221222382581264,0.0589682867915089,0.139634658281562,NA,NA,NA,NA,12.91457,109.6,274.98,9.33,8.37,0.96,0.0121023688446706,0.00549513168406208,0.0137350500635654,0.00753949847800105,0.00814628087010051,0.00487006879228797,0.00537027616363165,NA,NA,NA,NA,0.717096344801926,5.41634264765143,13.4582480436363,0.955056188521033,0.804991373314716,0.2929887783558,100
"msq","R09","pursue","presence",0.04,NA,0.06,NA,NA,0.0294425808245796,0.226177731453396,0.032967731164363,NA,NA,NA,12.91457,0,273.15,0.04,NA,0.04,0.0196946385566932,NA,0.0238683256575942,NA,NA,0.00126521742504448,0.00558712197233994,0.00177266032534745,NA,NA,NA,0.717096344801926,0,13.5179295453083,0.0196946385566932,NA,0.0196946385566932,100
"msq","R09","wilcoxon_tss","single",0.0399761598705363,0.0679080757354365,0.065984748079285,0.107189608721724,0.243911190969467,0.0577645608727463,0.0932944420691304,NA,NA,NA,NA,0.180929999999999,109.6,274.98,9.35,8.64,0.71,0.00984526068403912,0.00543248439029405,0.0109443021707221,0.00754670436284778,0.00988255318606552,0.00403559407646234,0.00461487493924876,NA,NA,NA,NA,0.00797557198480765,5.41634264765143,13.4582480436363,0.892774022104953,0.806353558066225,0.211915267991905,100
"msq","R09","zicoseq","single",0.0449697961524211,0.138098915591998,0.0777095874240516,0.205569567918627,0.317667956054398,0.0582717277410415,0.0940925951384355,NA,NA,NA,NA,78.57908,109.6,274.98,19.24,18.5,0.74,0.0114999818067491,0.00873552212976096,0.0123781783338244,0.0115960387982871,0.011935080685527,0.00373565335185559,0.00529234183644218,NA,NA,NA,NA,3.72069789629458,5.41634264765143,13.4582480436363,1.64507959341999,1.59174004273197,0.115137160189774,100
"msq","R10","adapt","single",0.0409285714285714,0.0488130588521088,0.1006829004329,0.0672711977187929,0.276434033124911,0.0509562379924842,0.0700864226612262,NA,NA,NA,NA,0.438760000000003,27.35,275.79,1.47,1.37,0.1,0.0160136516907529,0.00779590646739746,0.0218173617905987,0.00871644942929422,0.0124399756943632,0.00237517195761161,0.00297888627198047,NA,NA,NA,NA,0.0139845883425686,1.37204227340122,13.5451828628439,0.202736331726753,0.193664815095723,0.0333333333333333,100
"msq","R10","aldex2","single",0,0.0219533376615518,0.0133333333333333,0.0296148949235896,0.240990711465763,0.00913306623120884,0.235165310059926,NA,NA,NA,NA,12.11551,27.35,275.79,0.58,0.58,0,0,0.00371808481491789,0.0105089347908202,0.00428201615348768,0.0100038489250096,0.00110758210880731,0.00522287862589175,NA,NA,NA,NA,0.636113197869719,1.37204227340122,13.5451828628439,0.092310411770353,0.092310411770353,0,100
"msq","R10","ancombc2","single",0,0.00619308746173735,0,0.00619308746173735,0.201172424979639,0.427519925438302,0.419851440937579,NA,NA,NA,NA,64.03036,27.35,275.79,0.14,0.14,0,0,0.00177910675392108,0,0.00177910675392108,0.0106482220562668,0.00716747623248411,0.00687127349563676,NA,NA,NA,NA,3.76564054450343,1.37204227340122,13.5451828628439,0.0402517331328978,0.0402517331328978,0,100
"msq","R10","corncob","single",0.583752191248026,0.216135528767144,0.619255941844264,0.282450721841068,0.264589594171763,0.135780390891368,0.136102916841561,NA,NA,NA,NA,11.7596,27.35,275.78,15.8,6.65,9.15,0.0244048076654215,0.0117416817558854,0.0204503972846692,0.0135152361100296,0.0132045450648208,0.00472687296475855,0.00600701610767484,NA,NA,NA,NA,0.617866193385989,1.37204227340122,13.543887361038,1.12483444348603,0.50500025002494,0.859336718614767,100
"msq","R10","fastancom","single",0.02,0.0151710244390747,0.04,0.0242063634624707,0.228489695736356,0.0386257614510661,0.10992158743487,NA,NA,NA,NA,0.0370000000000033,27.35,275.79,0.45,0.42,0.03,0.0121439181269781,0.00283576218388313,0.01836773631599,0.00397449836530193,0.010560264470228,0.00294703571891985,0.00592673920643859,NA,NA,NA,NA,0.000876056360900982,1.37204227340122,13.5451828628439,0.079613967608604,0.076778574452444,0.0171446607997765,100
