"regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"full","maaslin3","presence",0.478,NA,0.638,NA,NA,0.0394348509432538,0.0732975009589404,NA,NA,NA,NA,22.07246,0,790.796,2.766,NA,2.766,0.0223613967392079,NA,0.0215136625275824,NA,NA,0.00102758885016297,0.00209696113449868,NA,NA,NA,NA,1.0791850552708,0,42.4758803745748,0.227732765373913,NA,0.227732765373913,500
"full","pursue","abundance",0.08,NA,0.128,NA,NA,0.0495925020043775,0.0639819511805949,NA,NA,NA,NA,42.560882,0,732.83,0.11,NA,0.11,0.0121447515404787,NA,0.0149559138375906,NA,NA,0.0010438162144119,0.00176249966576938,NA,NA,NA,NA,2.43549908297715,0,43.4732304496855,0.0182336208653059,NA,0.0182336208653059,500
"full","pursue","combined",0.056,NA,0.094,NA,NA,0.0322667407529491,0.183620450022986,NA,NA,NA,NA,42.560882,0,791.664,0.06,NA,0.06,0.0102927100298959,NA,0.0130640475610492,NA,NA,0.000835995066401146,0.00297906380288013,NA,NA,NA,NA,2.43549908297715,0,42.4651189904107,0.0113603748279916,NA,0.0113603748279916,500
"full","pursue","presence",0.022,NA,0.04,NA,NA,0.0192263814927186,0.354579392629923,NA,NA,NA,NA,42.560882,0,789.538,0.024,NA,0.024,0.00656644778194009,NA,0.00877233764829143,NA,NA,0.000733622094394626,0.00586195682934107,NA,NA,NA,NA,2.43549908297715,0,42.4784957161693,0.00741336063008291,NA,0.00741336063008291,500
"full","wilcoxon_tss","single",0.034,NA,0.05,NA,NA,0.0474566223639024,0.0811085623188793,NA,NA,NA,NA,0.523842,0,791.664,0.188,NA,0.188,0.00811293037555217,NA,0.009756555783755,NA,NA,0.00124104034023196,0.00241116165425997,NA,NA,NA,NA,0.027037877129526,0,42.4651189904107,0.146411011774175,NA,0.146411011774175,500
"full","zicoseq","single",0.052,NA,0.11,NA,NA,0.0538413931379766,0.0756543719640344,NA,NA,NA,NA,234.871844,0,791.664,0.19,NA,0.19,0.00993929470125102,NA,0.0140068691994157,NA,NA,0.00142164257731112,0.00225830321091328,NA,NA,NA,NA,13.5075460032476,0,42.4651189904107,0.0913262337005302,NA,0.0913262337005302,500
"stratified","adapt","single",0.052,NA,0.084,NA,NA,0.046510566287837,0.0736329852013286,NA,NA,NA,NA,0.925712000000012,0,789.576,0.064,NA,0.064,0.00993929470125102,NA,0.0124175840156437,NA,NA,0.00112717403010025,0.00208587128041288,NA,NA,NA,NA,0.0429612731666122,0,42.4128422393695,0.0132725400975579,NA,0.0132725400975579,500
"stratified","aldex2","single",0,NA,0.002,NA,NA,0.00326470105930669,0.310127545281273,NA,NA,NA,NA,227.798176,0,789.586,0,NA,0,0,NA,0.002,NA,NA,0.000298051224964229,0.00282493843898303,NA,NA,NA,NA,12.0927537587372,0,42.4127942895407,0,NA,0,500
"stratified","ancombc2","single",0.008,NA,0.008,NA,NA,0.415585859730706,0.416940239143156,NA,NA,NA,NA,184.251848,0,789.586,0.014,NA,0.014,0.00398795782515694,NA,0.00398795782515694,NA,NA,0.00480814183980155,0.00299657342977908,NA,NA,NA,NA,9.63336360276971,0,42.4127942895407,0.00870399443003476,NA,0.00870399443003476,500
"stratified","corncob","single",0.86,NA,0.902,NA,NA,0.129782257241453,0.13195630294918,NA,NA,NA,NA,52.763392,0,775.876,14.418,NA,14.418,0.0155332728402697,NA,0.0133096315721049,NA,NA,0.00208675088706871,0.00254221154242795,NA,NA,NA,NA,2.90310750863727,0,42.5102125799812,0.783086841930068,NA,0.783086841930068,500
"stratified","fastancom","single",0.016,NA,0.028,NA,NA,0.0303915906369413,0.123987502164188,NA,NA,NA,NA,0.146125999999989,0,789.586,0.018,NA,0.018,0.00561703678147195,NA,0.00738519344122608,NA,NA,0.00207920193969359,0.0041057089979621,NA,NA,NA,NA,0.0123270715758142,0,42.4127942895407,0.00659081768489396,NA,0.00659081768489396,500
"stratified","ldm","single",0.038,NA,0.074,NA,NA,0.0459344215588957,0.0729699859983654,NA,NA,NA,NA,19.50705,0,789.586,0.084,NA,0.084,0.00855911894029217,NA,0.0117184745291604,NA,NA,0.00108238547936138,0.0020752152546195,NA,NA,NA,NA,0.864201934790238,0,42.4127942895407,0.0271912988558276,NA,0.0271912988558276,500
