"pi1","balance","comm","bloom","effect","rep","method","n_eval","shift","bias_null","rmse_all","type1","power","fdr","tpr","ci_cov","ref_purity"
0.2,"all_up","even",TRUE,"fixed",1,"mode",300,0.358912844480189,-0.00983781674356632,0.196259565226236,0.0669456066945607,0.983606557377049,0.0476190476190476,0.983606557377049,0.94,NA
0.2,"all_up","even",TRUE,"fixed",1,"huber",300,0.358912844480189,-0.0734959000805241,0.209981685875049,0.0836820083682008,0.983606557377049,0.106060606060606,0.967213114754098,0.923333333333333,NA
0.2,"all_up","even",TRUE,"fixed",1,"enull",300,0.358912844480189,0.0123629019762109,0.196162798394897,0.0627615062761506,1,0.0476190476190476,0.983606557377049,0.94,NA
0.2,"all_up","even",TRUE,"fixed",1,"dacomp",240,0.358912844480189,-0.0995222164379308,0.232892739250105,0.106951871657754,0.981132075471698,0.163934426229508,0.962264150943396,0.9,0.866666666666667
0.2,"all_up","even",TRUE,"fixed",1,"adapt",150,0.358912844480189,-0.0879676258539546,0.26582118794819,0.157303370786517,0.983606557377049,0.117647058823529,0.983606557377049,0.886666666666667,1
0.2,"all_up","even",TRUE,"fixed",1,"oracle",300,0.358912844480189,0.0185235635806274,0.196580850461321,0.0627615062761506,1,0.032258064516129,0.983606557377049,0.936666666666667,NA
0.4,"all_up","even",TRUE,"fixed",1,"none",300,0.560456533630044,-0.51849922913133,0.581617246103274,0.743016759776536,0.578512396694215,0.664864864864865,0.512396694214876,0.23,NA
0.4,"all_up","even",TRUE,"fixed",1,"clr",300,0.560456533630044,-0.387017653071883,0.46171021621027,0.553072625698324,0.809917355371901,0.488372093023256,0.727272727272727,0.406666666666667,NA
0.4,"all_up","even",TRUE,"fixed",1,"median",300,0.560456533630044,-0.244413481795821,0.341433526432154,0.318435754189944,0.925619834710744,0.296774193548387,0.900826446280992,0.663333333333333,NA
0.4,"all_up","even",TRUE,"fixed",1,"mode",300,0.560456533630044,0.0357732913806736,0.212696807716813,0.100558659217877,1,0.0763358778625954,1,0.926666666666667,NA
0.4,"all_up","even",TRUE,"fixed",1,"huber",300,0.560456533630044,-0.246112160786124,0.342765485186161,0.307262569832402,0.917355371900826,0.282894736842105,0.900826446280992,0.673333333333333,NA
0.4,"all_up","even",TRUE,"fixed",1,"enull",300,0.560456533630044,0.0378672978209288,0.212832999123764,0.100558659217877,1,0.0763358778625954,1,0.926666666666667,NA
0.4,"all_up","even",TRUE,"fixed",1,"dacomp",240,0.560456533630044,-0.208521709006566,0.330217974782016,0.237037037037037,0.914285714285714,0.198275862068966,0.885714285714286,0.716666666666667,0.733333333333333
0.4,"all_up","even",TRUE,"fixed",1,"adapt",150,0.560456533630044,-0.401008061917561,0.276918542907985,0.526315789473684,1,0.138461538461538,1,0.833333333333333,0.94
0.4,"all_up","even",TRUE,"fixed",1,"oracle",300,0.560456533630044,0.0419573044987147,0.213158093366732,0.106145251396648,1,0.0763358778625954,1,0.923333333333333,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"none",300,0.0664457992667611,-0.0876028652995822,0.219926670740867,0.0915492957746479,1,0,0.9375,0.906666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"clr",300,0.0664457992667611,-0.0114819762369272,0.201354067196242,0.073943661971831,1,0,1,0.916666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"median",300,0.0664457992667611,-0.0068048002154372,0.201098512321942,0.0457746478873239,1,0,1,0.946666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"mode",300,0.0664457992667611,0.0048202121262044,0.200934060574306,0.0422535211267606,1,0,1,0.946666666666667,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"huber",300,0.0664457992667611,-0.00390401792498138,0.200994544553646,0.0457746478873239,1,0,1,0.943333333333333,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"enull",300,0.0664457992667611,-0.00159399528329392,0.200941665793113,0.0457746478873239,1,0,1,0.943333333333333,NA
0.05,"balanced","dominant",TRUE,"fixed",1,"dacomp",240,0.0664457992667611,0.000799708759721295,0.196971689500044,0.0484581497797357,1,0,1,0.945833333333333,0.95
0.05,"balanced","dominant",TRUE,"fixed",1,"adapt",150,0.0664457992667611,-0.0974821100179819,0.290121035733479,0.134328358208955,1,0,1,0.866666666666667,1
0.05,"balanced","dominant",TRUE,"fixed",1,"oracle",300,0.0664457992667611,-0.0211570660328211,0.202225295483984,0.0528169014084507,1,0,1,0.943333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"none",300,-0.00782045254440789,-0.00334993849388042,0.190268589603264,0.0416666666666667,1,0.0491803278688525,0.966666666666667,0.956666666666667,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"clr",300,-0.00782045254440789,-0.0159380869129035,0.190293238681558,0.0416666666666667,1,0.0483870967741935,0.983333333333333,0.956666666666667,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"median",300,-0.00782045254440789,-0.0122655670591984,0.190199992530519,0.0375,1,0.0491803278688525,0.966666666666667,0.96,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"mode",300,-0.00782045254440789,-0.097837947753626,0.209788231410127,0.0958333333333333,0.983333333333333,0.0483870967741935,0.983333333333333,0.913333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"huber",300,-0.00782045254440789,0.0031535968571431,0.190581880811086,0.0416666666666667,1,0.0491803278688525,0.966666666666667,0.956666666666667,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"enull",300,-0.00782045254440789,0.00539184159779137,0.19074088049335,0.0458333333333333,1,0.0491803278688525,0.966666666666667,0.953333333333333,NA
0.2,"balanced","dominant",TRUE,"fixed",1,"dacomp",240,-0.00782045254440789,-0.0449334821748704,0.197132344539726,0.043010752688172,1,0.0185185185185185,0.981481481481482,0.954166666666667,0.9
0.2,"balanced","dominant",TRUE,"fixed",1,"adapt",150,-0.00782045254440789,-0.0411374844102783,0.250164428790734,0.1,1,0.0483870967741935,0.983333333333333,0.92,1
0.2,"balanced","dominant",TRUE,"fixed",1,"oracle",300,-0.00782045254440789,-0.0111703910382883,0.190185904665779,0.0375,1,0.0491803278688525,0.966666666666667,0.96,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"none",300,-0.231579675764538,0.161390613632589,0.339860731222163,0.0833333333333333,0.833333333333333,0.0686274509803922,0.791666666666667,0.793333333333333,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"clr",300,-0.231579675764538,-0.0433603163083937,0.271260710968555,0.0666666666666667,0.95,0.0512820512820513,0.925,0.843333333333333,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"median",300,-0.231579675764538,0.0168929275245205,0.277871960995626,0.0222222222222222,0.925,0.00961538461538462,0.858333333333333,0.876666666666667,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"mode",300,-0.231579675764538,0.0494231449129836,0.286689978882041,0.0277777777777778,0.891666666666667,0.00970873786407767,0.85,0.856666666666667,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"huber",300,-0.231579675764538,0.0477430964201084,0.286150668575046,0.0277777777777778,0.891666666666667,0.00970873786407767,0.85,0.856666666666667,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"enull",300,-0.231579675764538,0.0752291587072241,0.296050395878212,0.0388888888888889,0.875,0.00980392156862745,0.841666666666667,0.843333333333333,NA
0.4,"balanced","dominant",TRUE,"fixed",1,"dacomp",240,-0.231579675764538,0.0889113862613826,0.302471855150581,0.0579710144927536,0.872549019607843,0.0555555555555556,0.833333333333333,0.8375,0.7
0.4,"balanced","dominant",TRUE,"fixed",1,"adapt",150,-0.231579675764538,0.0601949786434345,0.330098967152056,0.228571428571429,0.965217391304348,0.0603448275862069,0.947826086956522,0.753333333333333,0.966666666666667
0.4,"balanced","dominant",TRUE,"fixed",1,"oracle",300,-0.231579675764538,-0.070189062131949,0.272584216193145,0.0555555555555556,0.95,0.0272727272727273,0.891666666666667,0.866666666666667,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"none",300,0.0612735314779806,-0.0563540382441304,0.213805713956415,0.0598591549295775,0.9375,0.0625,0.9375,0.936666666666667,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"clr",300,0.0612735314779806,-0.0566424244733073,0.213886433654162,0.0774647887323944,0.9375,0.117647058823529,0.9375,0.92,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"median",300,0.0612735314779806,-0.00622935664657705,0.205522056650354,0.0669014084507042,0.9375,0,0.9375,0.93,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"mode",300,0.0612735314779806,0.0194548182291658,0.205928452924599,0.0633802816901408,1,0.0625,0.9375,0.933333333333333,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"huber",300,0.0612735314779806,-0.0170674388842499,0.206311870029292,0.073943661971831,0.9375,0,0.9375,0.923333333333333,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"enull",300,0.0612735314779806,0.00428158492541883,0.205300414745478,0.0669014084507042,1,0.0625,0.9375,0.93,NA
0.05,"all_up","dominant",TRUE,"fixed",1,"dacomp",240,0.0612735314779806,-0.0155598488551573,0.21750154334927,0.0752212389380531,1,0.133333333333333,0.928571428571429,0.920833333333333,0.966666666666667
0.05,"all_up","dominant",TRUE,"fixed",1,"adapt",150,0.0612735314779806,-0.0394317813733306,0.285136816802261,0.141791044776119,0.9375,0.166666666666667,0.9375,0.86,1
0.05,"all_up","dominant",TRUE,"fixed",1,"oracle",300,0.0612735314779806,0.00491949323385029,0.205304276838599,0.0669014084507042,1,0.0625,0.9375,0.93,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"none",300,0.288384211902114,-0.259359192517312,0.315939711559501,0.263598326359833,0.983606557377049,0.395604395604396,0.901639344262295,0.733333333333333,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"clr",300,0.288384211902114,-0.208074534898914,0.275042231363726,0.209205020920502,0.983606557377049,0.292682926829268,0.950819672131147,0.793333333333333,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"median",300,0.288384211902114,-0.0566076367349752,0.187014312404394,0.0502092050209205,1,0.0163934426229508,0.983606557377049,0.95,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"mode",300,0.288384211902114,-0.0269766292051335,0.179954327785755,0.0418410041841004,1,0.0163934426229508,0.983606557377049,0.956666666666667,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"huber",300,0.288384211902114,-0.0770300332640959,0.194376438272831,0.0627615062761506,1,0.0163934426229508,0.983606557377049,0.94,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"enull",300,0.288384211902114,0.00203990468537027,0.177618248302239,0.0251046025104603,1,0,0.983606557377049,0.976666666666667,NA
0.2,"all_up","dominant",TRUE,"fixed",1,"dacomp",240,0.288384211902114,-0.188992922251128,0.264267334987454,0.157894736842105,0.98,0.216666666666667,0.94,0.845833333333333,0.816666666666667
0.2,"all_up","dominant",TRUE,"fixed",1,"adapt",150,0.288384211902114,-0.129213155393891,0.250702288925647,0.123595505617978,1,0.0476190476190476,0.983606557377049,0.906666666666667,1
0.2,"all_up","dominant",TRUE,"fixed",1,"oracle",300,0.288384211902114,0.0290250193848027,0.179673634337132,0.0376569037656904,1,0.0163934426229508,0.983606557377049,0.966666666666667,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"none",300,0.825056139928321,-0.748050547406666,0.821837605993906,0.95,0.133333333333333,0.952095808383233,0.0666666666666667,0.0333333333333333,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"clr",300,0.825056139928321,-0.363126511768546,0.462794758427736,0.55,0.783333333333333,0.526315789473684,0.675,0.396666666666667,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"median",300,0.825056139928321,-0.242937588287092,0.36176056721387,0.294444444444444,0.908333333333333,0.282608695652174,0.825,0.646666666666667,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"mode",300,0.825056139928321,0.0750239168675719,0.223142192151457,0.138888888888889,0.991666666666667,0.099236641221374,0.983333333333333,0.893333333333333,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"huber",300,0.825056139928321,-0.254410629337149,0.370912227456605,0.294444444444444,0.891666666666667,0.272727272727273,0.8,0.646666666666667,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"enull",300,0.825056139928321,0.051498360157403,0.221053259829747,0.1,0.991666666666667,0.0793650793650794,0.966666666666667,0.913333333333333,NA
0.4,"all_up","dominant",TRUE,"fixed",1,"dacomp",240,0.825056139928321,-0.236965512222506,0.370543360556679,0.294964028776978,0.900990099009901,0.273504273504274,0.841584158415842,0.645833333333333,0.683333333333333
0.4,"all_up","dominant",TRUE,"fixed",1,"adapt",150,0.825056139928321,-0.362164687139318,0.267460814361416,0.428571428571429,1,0.121951219512195,1,0.833333333333333,0.92
0.4,"all_up","dominant",TRUE,"fixed",1,"oracle",300,0.825056139928321,0.0770055925216552,0.223430405642883,0.138888888888889,0.991666666666667,0.099236641221374,0.983333333333333,0.893333333333333,NA
0.05,"balanced","even",FALSE,"graded",1,"none",300,0.0234098607651134,-0.0403823627761722,0.214143900434713,0.087719298245614,0.8,0.153846153846154,0.733333333333333,0.91,NA
0.05,"balanced","even",FALSE,"graded",1,"clr",300,0.0234098607651134,-0.00052510108012238,0.21156109343772,0.0807017543859649,0.8,0.153846153846154,0.733333333333333,0.916666666666667,NA
0.05,"balanced","even",FALSE,"graded",1,"median",300,0.0234098607651134,0.00285727566927821,0.211686187056512,0.0807017543859649,0.8,0.153846153846154,0.733333333333333,0.916666666666667,NA
0.05,"balanced","even",FALSE,"graded",1,"mode",300,0.0234098607651134,0.0221351810884813,0.213423636008051,0.0701754385964912,0.8,0.153846153846154,0.733333333333333,0.926666666666667,NA
0.05,"balanced","even",FALSE,"graded",1,"huber",300,0.0234098607651134,-0.00290082056273671,0.211505526888958,0.0807017543859649,0.8,0.153846153846154,0.733333333333333,0.916666666666667,NA
0.05,"balanced","even",FALSE,"graded",1,"enull",300,0.0234098607651134,-0.000806449113892385,0.211553120985041,0.0771929824561404,0.8,0.153846153846154,0.733333333333333,0.92,NA
0.05,"balanced","even",FALSE,"graded",1,"dacomp",240,0.0234098607651134,-0.0279964191149254,0.21940799570166,0.079646017699115,0.785714285714286,0.166666666666667,0.714285714285714,0.916666666666667,0.983333333333333
0.05,"balanced","even",FALSE,"graded",1,"adapt",150,0.0234098607651134,-0.00960783376336159,0.286009266957271,0.161764705882353,0.857142857142857,0.153846153846154,0.785714285714286,0.84,0.993333333333333
0.05,"balanced","even",FALSE,"graded",1,"oracle",300,0.0234098607651134,-0.0169725020110588,0.21172337519431,0.0771929824561404,0.8,0.153846153846154,0.733333333333333,0.92,NA
0.2,"balanced","even",FALSE,"graded",1,"none",300,0.0995583576311745,-0.0679265466160637,0.203751238956307,0.05,0.85,0.0444444444444444,0.716666666666667,0.933333333333333,NA
0.2,"balanced","even",FALSE,"graded",1,"clr",300,0.0995583576311745,-0.0269119251863984,0.191585464142055,0.05,0.85,0.0212765957446809,0.766666666666667,0.94,NA
0.2,"balanced","even",FALSE,"graded",1,"median",300,0.0995583576311745,-0.0124285791660887,0.189236353720049,0.0625,0.85,0.0204081632653061,0.8,0.936666666666667,NA
0.2,"balanced","even",FALSE,"graded",1,"mode",300,0.0995583576311745,-0.0406481533329519,0.194784665382533,0.0416666666666667,0.85,0.0217391304347826,0.75,0.946666666666667,NA
0.2,"balanced","even",FALSE,"graded",1,"huber",300,0.0995583576311745,-0.00954803346211235,0.188898100711936,0.0625,0.85,0.0204081632653061,0.8,0.936666666666667,NA
0.2,"balanced","even",FALSE,"graded",1,"enull",300,0.0995583576311745,-0.008413024099979,0.188776725863166,0.0625,0.85,0.0204081632653061,0.8,0.936666666666667,NA
0.2,"balanced","even",FALSE,"graded",1,"dacomp",240,0.0995583576311745,0.012377906329631,0.192618270393555,0.0582010582010582,0.843137254901961,0.025,0.764705882352941,0.9375,0.85
0.2,"balanced","even",FALSE,"graded",1,"adapt",150,0.0995583576311745,-0.0688971642998277,0.259744055717907,0.108695652173913,0.879310344827586,0.0943396226415094,0.827586206896552,0.893333333333333,0.986666666666667
0.2,"balanced","even",FALSE,"graded",1,"oracle",300,0.0995583576311745,0.0316318110151108,0.18886074319391,0.0583333333333333,0.866666666666667,0.0566037735849057,0.833333333333333,0.93,NA
0.4,"balanced","even",FALSE,"graded",1,"none",300,0.125244164866345,-0.138105485322781,0.250058749849606,0.144444444444444,0.833333333333333,0.0849056603773585,0.808333333333333,0.85,NA
0.4,"balanced","even",FALSE,"graded",1,"clr",300,0.125244164866345,0.0340960750965406,0.231322554509602,0.0555555555555556,0.808333333333333,0.032258064516129,0.75,0.913333333333333,NA
0.4,"balanced","even",FALSE,"graded",1,"median",300,0.125244164866345,0.001563703287897,0.225100587564173,0.0388888888888889,0.8,0.032258064516129,0.75,0.923333333333333,NA
0.4,"balanced","even",FALSE,"graded",1,"mode",300,0.125244164866345,-0.0433431626737916,0.224115530585956,0.0444444444444444,0.833333333333333,0.0208333333333333,0.783333333333333,0.926666666666667,NA
0.4,"balanced","even",FALSE,"graded",1,"huber",300,0.125244164866345,0.0136003431830512,0.22687946070736,0.0388888888888889,0.8,0.032258064516129,0.75,0.923333333333333,NA
0.4,"balanced","even",FALSE,"graded",1,"enull",300,0.125244164866345,-0.00469412145896845,0.224425382286323,0.05,0.8,0.0319148936170213,0.758333333333333,0.916666666666667,NA
0.4,"balanced","even",FALSE,"graded",1,"dacomp",240,0.125244164866345,-0.00270457508528878,0.236265625977036,0.0458015267175573,0.81651376146789,0.0116279069767442,0.779816513761468,0.908333333333333,0.816666666666667
0.4,"balanced","even",FALSE,"graded",1,"adapt",150,0.125244164866345,-0.0263795454940967,0.288073470989317,0.175,0.872727272727273,0.0505050505050505,0.854545454545454,0.86,0.933333333333333
0.4,"balanced","even",FALSE,"graded",1,"oracle",300,0.125244164866345,-0.0128613204564362,0.223804450049629,0.0555555555555556,0.816666666666667,0.0208333333333333,0.783333333333333,0.916666666666667,NA
0.05,"all_up","even",FALSE,"graded",1,"none",300,0.0673432315868689,-0.0799010998061624,0.223695212543901,0.0982456140350877,0.866666666666667,0,0.533333333333333,0.906666666666667,NA
0.05,"all_up","even",FALSE,"graded",1,"clr",300,0.0673432315868689,-0.0412037519814957,0.212765309242911,0.0982456140350877,0.866666666666667,0.111111111111111,0.533333333333333,0.906666666666667,NA
0.05,"all_up","even",FALSE,"graded",1,"median",300,0.0673432315868689,-0.0115947880495852,0.208905405044977,0.0666666666666667,0.866666666666667,0.111111111111111,0.533333333333333,0.936666666666667,NA
0.05,"all_up","even",FALSE,"graded",1,"mode",300,0.0673432315868689,0.0129834086555994,0.208859340974024,0.056140350877193,0.866666666666667,0.111111111111111,0.533333333333333,0.946666666666667,NA
0.05,"all_up","even",FALSE,"graded",1,"huber",300,0.0673432315868689,-0.0145662497820117,0.209106809005956,0.0701754385964912,0.866666666666667,0.111111111111111,0.533333333333333,0.933333333333333,NA
0.05,"all_up","even",FALSE,"graded",1,"enull",300,0.0673432315868689,0.00191788730596015,0.208521853687113,0.056140350877193,0.866666666666667,0.111111111111111,0.533333333333333,0.946666666666667,NA
