"axis","simulator","template","regime_id","replicate","n_samples","n_features_total","n_features_tested","m_requested","m_clamped"
"A","sd2","hmp_stool","R09",11,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R09",11,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R09",12,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R09",12,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R09",13,100,1295,791,500,FALSE
"A","sd2","hmp_stool","R09",13,100,1295,791,500,FALSE
"A","sd2","hmp_stool","R09",14,100,1295,793,500,FALSE
"A","sd2","hmp_stool","R09",14,100,1295,793,500,FALSE
"A","sd2","hmp_stool","R09",15,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R09",15,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R09",16,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R09",16,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R09",17,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R09",17,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R09",18,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R09",18,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R09",19,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R09",19,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R09",20,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R09",20,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R10",1,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R10",1,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R10",2,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R10",2,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R10",3,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R10",3,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R10",4,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R10",4,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R10",5,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R10",5,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R10",6,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R10",6,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R10",7,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R10",7,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R10",8,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R10",8,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R10",9,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R10",9,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R10",10,100,1295,790,500,FALSE
"A","sd2","hmp_stool","R10",10,100,1295,790,500,FALSE
"A","sd2","hmp_stool","R10",11,100,1295,809,500,FALSE
"A","sd2","hmp_stool","R10",11,100,1295,809,500,FALSE
"A","sd2","hmp_stool","R10",12,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R10",12,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R10",13,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R10",13,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R10",14,100,1295,792,500,FALSE
"A","sd2","hmp_stool","R10",14,100,1295,792,500,FALSE
"A","sd2","hmp_stool","R10",15,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R10",15,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R10",16,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R10",16,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R10",17,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R10",17,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R10",18,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R10",18,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R10",19,100,1295,789,500,FALSE
"A","sd2","hmp_stool","R10",19,100,1295,789,500,FALSE
"A","sd2","hmp_stool","R10",20,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R10",20,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R11",1,100,1295,789,500,FALSE
"A","sd2","hmp_stool","R11",1,100,1295,789,500,FALSE
"A","sd2","hmp_stool","R11",2,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R11",2,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R11",3,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R11",3,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R11",4,100,1295,778,500,FALSE
"A","sd2","hmp_stool","R11",4,100,1295,778,500,FALSE
"A","sd2","hmp_stool","R11",5,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R11",5,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R11",6,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R11",6,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R11",7,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R11",7,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R11",8,100,1295,794,500,FALSE
"A","sd2","hmp_stool","R11",8,100,1295,794,500,FALSE
"A","sd2","hmp_stool","R11",9,100,1295,790,500,FALSE
"A","sd2","hmp_stool","R11",9,100,1295,790,500,FALSE
"A","sd2","hmp_stool","R11",10,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R11",10,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R11",11,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R11",11,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R11",12,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R11",12,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R11",13,100,1295,819,500,FALSE
"A","sd2","hmp_stool","R11",13,100,1295,819,500,FALSE
"A","sd2","hmp_stool","R11",14,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R11",14,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R11",15,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R11",15,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R11",16,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R11",16,100,1295,814,500,FALSE
"A","sd2","hmp_stool","R11",17,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R11",17,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R11",18,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R11",18,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R11",19,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R11",19,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R11",20,100,1295,787,500,FALSE
"A","sd2","hmp_stool","R11",20,100,1295,787,500,FALSE
"A","sd2","hmp_stool","R12",1,100,1295,779,500,FALSE
"A","sd2","hmp_stool","R12",1,100,1295,779,500,FALSE
"A","sd2","hmp_stool","R12",2,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R12",2,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R12",3,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R12",3,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R12",4,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R12",4,100,1295,810,500,FALSE
"A","sd2","hmp_stool","R12",5,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R12",5,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R12",6,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R12",6,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R12",7,100,1295,804,500,FALSE
"A","sd2","hmp_stool","R12",7,100,1295,804,500,FALSE
"A","sd2","hmp_stool","R12",8,100,1295,818,500,FALSE
"A","sd2","hmp_stool","R12",8,100,1295,818,500,FALSE
"A","sd2","hmp_stool","R12",9,100,1295,784,500,FALSE
"A","sd2","hmp_stool","R12",9,100,1295,784,500,FALSE
"A","sd2","hmp_stool","R12",10,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R12",10,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R12",11,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R12",11,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R12",12,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R12",12,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R12",13,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R12",13,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R12",14,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R12",14,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R12",15,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R12",15,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R12",16,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R12",16,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R12",17,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R12",17,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R12",18,100,1295,782,500,FALSE
"A","sd2","hmp_stool","R12",18,100,1295,782,500,FALSE
"A","sd2","hmp_stool","R12",19,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R12",19,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R12",20,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R12",20,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R13",1,100,1295,792,500,FALSE
"A","sd2","hmp_stool","R13",1,100,1295,792,500,FALSE
"A","sd2","hmp_stool","R13",2,100,1295,786,500,FALSE
"A","sd2","hmp_stool","R13",2,100,1295,786,500,FALSE
"A","sd2","hmp_stool","R13",3,100,1295,794,500,FALSE
"A","sd2","hmp_stool","R13",3,100,1295,794,500,FALSE
"A","sd2","hmp_stool","R13",4,100,1295,804,500,FALSE
"A","sd2","hmp_stool","R13",4,100,1295,804,500,FALSE
"A","sd2","hmp_stool","R13",5,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R13",5,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R13",6,100,1295,789,500,FALSE
"A","sd2","hmp_stool","R13",6,100,1295,789,500,FALSE
"A","sd2","hmp_stool","R13",7,100,1295,811,500,FALSE
"A","sd2","hmp_stool","R13",7,100,1295,811,500,FALSE
"A","sd2","hmp_stool","R13",8,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R13",8,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R13",9,100,1295,832,500,FALSE
"A","sd2","hmp_stool","R13",9,100,1295,832,500,FALSE
"A","sd2","hmp_stool","R13",10,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R13",10,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R13",11,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R13",11,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R13",12,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R13",12,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R13",13,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R13",13,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R13",14,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R13",14,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R13",15,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R13",15,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R13",16,100,1295,827,500,FALSE
"A","sd2","hmp_stool","R13",16,100,1295,827,500,FALSE
"A","sd2","hmp_stool","R13",17,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R13",17,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R13",18,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R13",18,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R13",19,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R13",19,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R13",20,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R13",20,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R14",1,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R14",1,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R14",2,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R14",2,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R14",3,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R14",3,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R14",4,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R14",4,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R14",5,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R14",5,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R14",6,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R14",6,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R14",7,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R14",7,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R14",8,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R14",8,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R14",9,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R14",9,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R14",10,100,1295,820,500,FALSE
"A","sd2","hmp_stool","R14",10,100,1295,820,500,FALSE
"A","sd2","hmp_stool","R14",11,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R14",11,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R14",12,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R14",12,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R14",13,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R14",13,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R14",14,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R14",14,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R14",15,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R14",15,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R14",16,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R14",16,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R14",17,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R14",17,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R14",18,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R14",18,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R14",19,100,1295,794,500,FALSE
"A","sd2","hmp_stool","R14",19,100,1295,794,500,FALSE
"A","sd2","hmp_stool","R14",20,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R14",20,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R15",1,100,1295,825,500,FALSE
"A","sd2","hmp_stool","R15",1,100,1295,825,500,FALSE
"A","sd2","hmp_stool","R15",2,100,1295,793,500,FALSE
"A","sd2","hmp_stool","R15",2,100,1295,793,500,FALSE
"A","sd2","hmp_stool","R15",3,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R15",3,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R15",4,100,1295,804,500,FALSE
"A","sd2","hmp_stool","R15",4,100,1295,804,500,FALSE
"A","sd2","hmp_stool","R15",5,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R15",5,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R15",6,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R15",6,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R15",7,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R15",7,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R15",8,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R15",8,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R15",9,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R15",9,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R15",10,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R15",10,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R15",11,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R15",11,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R15",12,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R15",12,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R15",13,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R15",13,100,1295,815,500,FALSE
"A","sd2","hmp_stool","R15",14,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R15",14,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R15",15,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R15",15,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R15",16,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R15",16,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R15",17,100,1295,775,500,FALSE
"A","sd2","hmp_stool","R15",17,100,1295,775,500,FALSE
"A","sd2","hmp_stool","R15",18,100,1295,792,500,FALSE
"A","sd2","hmp_stool","R15",18,100,1295,792,500,FALSE
"A","sd2","hmp_stool","R15",19,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R15",19,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R15",20,100,1295,790,500,FALSE
"A","sd2","hmp_stool","R15",20,100,1295,790,500,FALSE
"A","sd2","hmp_stool","R20",1,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R20",1,100,1295,813,500,FALSE
"A","sd2","hmp_stool","R20",2,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R20",2,100,1295,812,500,FALSE
"A","sd2","hmp_stool","R20",3,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R20",3,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R20",4,100,1295,818,500,FALSE
"A","sd2","hmp_stool","R20",4,100,1295,818,500,FALSE
"A","sd2","hmp_stool","R20",5,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R20",5,100,1295,801,500,FALSE
"A","sd2","hmp_stool","R20",6,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R20",6,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R20",7,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R20",7,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R20",8,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R20",8,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R20",9,100,1295,811,500,FALSE
"A","sd2","hmp_stool","R20",9,100,1295,811,500,FALSE
"A","sd2","hmp_stool","R20",10,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R20",10,100,1295,798,500,FALSE
"A","sd2","hmp_stool","R20",11,100,1295,786,500,FALSE
"A","sd2","hmp_stool","R20",11,100,1295,786,500,FALSE
"A","sd2","hmp_stool","R20",12,100,1295,818,500,FALSE
"A","sd2","hmp_stool","R20",12,100,1295,818,500,FALSE
"A","sd2","hmp_stool","R20",13,100,1295,819,500,FALSE
"A","sd2","hmp_stool","R20",13,100,1295,819,500,FALSE
"A","sd2","hmp_stool","R20",14,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R20",14,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R20",15,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R20",15,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R20",16,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R20",16,100,1295,816,500,FALSE
"A","sd2","hmp_stool","R20",17,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R20",17,100,1295,796,500,FALSE
"A","sd2","hmp_stool","R20",18,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R20",18,100,1295,797,500,FALSE
"A","sd2","hmp_stool","R20",19,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R20",19,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R20",20,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R20",20,100,1295,803,500,FALSE
"A","sd2","hmp_stool","R21",1,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R21",1,100,1295,788,500,FALSE
"A","sd2","hmp_stool","R21",2,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",2,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",3,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R21",3,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R21",4,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R21",4,100,1295,821,500,FALSE
"A","sd2","hmp_stool","R21",5,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R21",5,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R21",6,100,1295,786,500,FALSE
"A","sd2","hmp_stool","R21",6,100,1295,786,500,FALSE
"A","sd2","hmp_stool","R21",7,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",7,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",8,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R21",8,100,1295,795,500,FALSE
"A","sd2","hmp_stool","R21",9,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R21",9,100,1295,800,500,FALSE
"A","sd2","hmp_stool","R21",10,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R21",10,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R21",11,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",11,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",12,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",12,100,1295,799,500,FALSE
"A","sd2","hmp_stool","R21",13,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R21",13,100,1295,805,500,FALSE
"A","sd2","hmp_stool","R21",14,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R21",14,100,1295,823,500,FALSE
"A","sd2","hmp_stool","R21",15,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R21",15,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R21",16,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R21",16,100,1295,817,500,FALSE
"A","sd2","hmp_stool","R21",17,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R21",17,100,1295,806,500,FALSE
"A","sd2","hmp_stool","R21",18,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R21",18,100,1295,808,500,FALSE
"A","sd2","hmp_stool","R21",19,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R21",19,100,1295,802,500,FALSE
"A","sd2","hmp_stool","R21",20,100,1295,807,500,FALSE
"A","sd2","hmp_stool","R21",20,100,1295,807,500,FALSE
"A","sd2","hmp_vagina","R00",1,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R00",1,100,374,107,500,TRUE
"A","sd2","hmp_vagina","R00",2,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R00",2,100,374,97,500,TRUE
"A","sd2","hmp_vagina","R00",3,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R00",3,100,374,104,500,TRUE
"A","sd2","hmp_vagina","R00",4,100,374,109,500,TRUE
"A","sd2","hmp_vagina","R00",4,100,374,109,500,TRUE
"A","sd2","hmp_vagina","R00",5,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R00",5,100,374,106,500,TRUE
"A","sd2","hmp_vagina","R00",6,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",6,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",7,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R00",7,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R00",8,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R00",8,100,374,103,500,TRUE
"A","sd2","hmp_vagina","R00",9,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R00",9,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R00",10,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R00",10,100,374,99,500,TRUE
"A","sd2","hmp_vagina","R00",11,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R00",11,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R00",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",12,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",13,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",13,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",14,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R00",14,100,374,108,500,TRUE
"A","sd2","hmp_vagina","R00",15,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",15,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",16,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R00",16,100,374,102,500,TRUE
"A","sd2","hmp_vagina","R00",17,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",17,100,374,101,500,TRUE
"A","sd2","hmp_vagina","R00",18,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R00",18,100,374,98,500,TRUE
"A","sd2","hmp_vagina","R00",19,100,374,114,500,TRUE
"A","sd2","hmp_vagina","R00",19,100,374,114,500,TRUE
"A","sd2","hmp_vagina","R00",20,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R00",20,100,374,105,500,TRUE
"A","sd2","hmp_vagina","R01",1,40,374,121,500,TRUE
"A","sd2","hmp_vagina","R01",1,40,374,121,500,TRUE
"A","sd2","hmp_vagina","R01",2,40,374,124,500,TRUE
"A","sd2","hmp_vagina","R01",2,40,374,124,500,TRUE
"A","sd2","hmp_vagina","R01",3,40,374,116,500,TRUE
"A","sd2","hmp_vagina","R01",3,40,374,116,500,TRUE
"A","sd2","hmp_vagina","R01",4,40,374,118,500,TRUE
"A","sd2","hmp_vagina","R01",4,40,374,118,500,TRUE
"A","sd2","hmp_vagina","R01",5,40,374,114,500,TRUE
"A","sd2","hmp_vagina","R01",5,40,374,114,500,TRUE
"A","sd2","hmp_vagina","R01",6,40,374,115,500,TRUE
"A","sd2","hmp_vagina","R01",6,40,374,115,500,TRUE
"A","sd2","hmp_vagina","R01",7,40,374,119,500,TRUE
"A","sd2","hmp_vagina","R01",7,40,374,119,500,TRUE
"A","sd2","hmp_vagina","R01",8,40,374,117,500,TRUE
"A","sd2","hmp_vagina","R01",8,40,374,117,500,TRUE
"A","sd2","hmp_vagina","R01",9,40,374,110,500,TRUE
"A","sd2","hmp_vagina","R01",9,40,374,110,500,TRUE
"A","sd2","hmp_vagina","R01",10,40,374,111,500,TRUE
"A","sd2","hmp_vagina","R01",10,40,374,111,500,TRUE
"A","sd2","hmp_vagina","R01",11,40,374,118,500,TRUE
"A","sd2","hmp_vagina","R01",11,40,374,118,500,TRUE
"A","sd2","hmp_vagina","R01",12,40,374,118,500,TRUE
"A","sd2","hmp_vagina","R01",12,40,374,118,500,TRUE
"A","sd2","hmp_vagina","R01",13,40,374,108,500,TRUE
"A","sd2","hmp_vagina","R01",13,40,374,108,500,TRUE
"A","sd2","hmp_vagina","R01",14,40,374,116,500,TRUE
"A","sd2","hmp_vagina","R01",14,40,374,116,500,TRUE
"A","sd2","hmp_vagina","R01",15,40,374,119,500,TRUE
"A","sd2","hmp_vagina","R01",15,40,374,119,500,TRUE
"A","sd2","hmp_vagina","R01",16,40,374,100,500,TRUE
"A","sd2","hmp_vagina","R01",16,40,374,100,500,TRUE
"A","sd2","hmp_vagina","R01",17,40,374,113,500,TRUE
"A","sd2","hmp_vagina","R01",17,40,374,113,500,TRUE
"A","sd2","hmp_vagina","R01",18,40,374,122,500,TRUE
"A","sd2","hmp_vagina","R01",18,40,374,122,500,TRUE
"A","sd2","hmp_vagina","R01",19,40,374,116,500,TRUE
"A","sd2","hmp_vagina","R01",19,40,374,116,500,TRUE
"A","sd2","hmp_vagina","R01",20,40,374,123,500,TRUE
"A","sd2","hmp_vagina","R01",20,40,374,123,500,TRUE
"A","sd2","hmp_vagina","R02",1,200,374,104,500,TRUE
"A","sd2","hmp_vagina","R02",1,200,374,104,500,TRUE
