"regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"full","pursue03_erdu_r05","single",0.044,NA,0.07,NA,NA,0.0447534261306845,0.0735693846859111,NA,NA,NA,NA,0.0432479999999999,0,791.386,0.314,NA,0.314,0.00529729876913693,NA,0.00659006469126746,NA,NA,0.000738183506239682,0.00124529028732306,NA,NA,NA,NA,0.00010097092362794,0,24.5026075181015,0.145594417783306,NA,0.145594417783306,1500
"full","pursue03_erlc","single",0.058,NA,0.078,NA,NA,0.0439854662239325,0.0712866730091113,NA,NA,NA,NA,0.0622180000000001,0,791.614,0.208,NA,0.208,0.00603724265421812,NA,0.00692646980714752,NA,NA,0.000698765294301236,0.0012025225973767,NA,NA,NA,NA,0.000218910023523211,0,24.5010280243946,0.0633758760710929,NA,0.0633758760710929,1500
"full","wilcoxon_tss","single",0.034,NA,0.05,NA,NA,0.0474566223639024,0.0811085623188793,NA,NA,NA,NA,0.523842,0,791.664,0.188,NA,0.188,0.00468087674174197,NA,0.00562919104856469,NA,NA,0.000716036819650381,0.00139115584450426,NA,NA,NA,NA,0.0155999083368272,0,24.5008866853476,0.0844740270191212,NA,0.0844740270191212,1500
"full","zicoseq","single",0.052,NA,0.11,NA,NA,0.0538413931379766,0.0756543719640344,NA,NA,NA,NA,234.871844,0,791.664,0.19,NA,0.19,0.00573462500511581,NA,0.00808147305907384,NA,NA,0.000820237986419651,0.00130296187523312,NA,NA,NA,NA,7.79338105934482,0,24.5008866853476,0.0526920389367459,NA,0.0526920389367459,1500
"stratified","adapt","single",0.052,NA,0.084,NA,NA,0.046510566287837,0.0736329852013286,NA,NA,NA,NA,0.925712000000012,0,789.576,0.064,NA,0.064,0.00573462500511581,NA,0.00716451115895317,NA,NA,0.000650339945883331,0.00120347468926574,NA,NA,NA,NA,0.0247871502715234,0,24.4707248305362,0.00765779088080342,NA,0.00765779088080342,1500
"stratified","aldex2","single",0,NA,0.002,NA,NA,0.00326470105930669,0.310127545281273,NA,NA,NA,NA,227.798176,0,789.586,0,NA,0,0,NA,0.00115392996736358,NA,NA,0.000171965120147825,0.00162989056034991,NA,NA,NA,NA,6.97709547507774,0,24.470697165164,0,NA,0,1500
"stratified","ancombc2","single",0.008,NA,0.008,NA,NA,0.415585859730706,0.416940239143156,NA,NA,NA,NA,184.251848,0,789.586,0.014,NA,0.014,0.00230091202151535,NA,0.00230091202151535,NA,NA,0.00277412947814084,0.00172891794001378,NA,NA,NA,NA,5.55811347387279,0,24.470697165164,0.00502190000429141,NA,0.00502190000429141,1500
"stratified","corncob","single",0.86,NA,0.902,NA,NA,0.129782257241453,0.13195630294918,NA,NA,NA,NA,52.763392,0,775.876,14.418,NA,14.418,0.00896215451081103,NA,0.00767919136281013,NA,NA,0.00120398219150556,0.0014667670410926,NA,NA,NA,NA,1.67499137634739,0,24.5269041075183,0.451813686975608,NA,0.451813686975608,1500
"stratified","fastancom","single",0.016,NA,0.028,NA,NA,0.0303915906369413,0.123987502164188,NA,NA,NA,NA,0.146125999999989,0,789.586,0.018,NA,0.018,0.00324083353496199,NA,0.00426099801330388,NA,NA,0.00119962671320646,0.00236885032501139,NA,NA,NA,NA,0.00711228865058394,0,24.470697165164,0.00380267101801451,NA,0.00380267101801451,1500
"stratified","ldm","single",0.038,NA,0.074,NA,NA,0.0459344215588957,0.0729699859983654,NA,NA,NA,NA,19.50705,0,789.586,0.084,NA,0.084,0.00493831191971618,NA,0.00676114946549252,NA,NA,0.000624498520437147,0.00119732653551775,NA,NA,NA,NA,0.498614255204022,0,24.470697165164,0.0156884273006393,NA,0.0156884273006393,1500
"stratified","limma_logtss","single",0.032,NA,0.054,NA,NA,0.0465401929888002,0.116811424023226,NA,NA,NA,NA,0.04681,0,789.586,1.732,NA,1.732,0.00454581598417431,NA,0.00583769810337066,NA,NA,0.00147368727298673,0.00197182833010256,NA,NA,NA,NA,0.000369787905963583,0,24.470697165164,0.85885575397585,NA,0.85885575397585,1500
"stratified","linda","single",0.06,NA,0.108,NA,NA,0.0503045649851748,0.0734983255587974,NA,NA,NA,NA,1.174076,0,789.586,0.172,NA,0.172,0.00613392887054667,NA,0.00801666043705495,NA,NA,0.000846179335136117,0.00118933903279809,NA,NA,NA,NA,0.0463169469186378,0,24.470697165164,0.0303681656287595,NA,0.0303681656287595,1500
"stratified","lm_logtss","single",0.032,NA,0.052,NA,NA,0.0467416669719249,0.116584832673375,NA,NA,NA,NA,0.050382,0,789.586,1.668,NA,1.668,0.00454581598417431,NA,0.00573462500511581,NA,NA,0.00146624980528426,0.00197440412852253,NA,NA,NA,NA,0.000210796127427013,0,24.470697165164,0.825839284818521,NA,0.825839284818521,1500
"stratified","locom","single",0.054,NA,0.082,NA,NA,0.044318173877487,0.0791481562981268,NA,NA,NA,NA,916.232978,0,457.062,0.168,NA,0.168,0.00583769810337066,NA,0.0070864291655868,NA,NA,0.000703827926738414,0.00119180615692196,NA,NA,NA,NA,28.5155136231475,0,11.7217266370717,0.0467758055407849,NA,0.0467758055407849,1500
"stratified","locom2","single",0.09,NA,0.13,NA,NA,0.041237625932437,0.077529519975555,NA,NA,NA,NA,167.62693,0,752.38,0.588,NA,0.588,0.00739164557340618,NA,0.00868621322557381,NA,NA,0.00076092529206227,0.00122702735849074,NA,NA,NA,NA,5.00832122539851,0,24.8995201252617,0.217828227642421,NA,0.217828227642421,1500
"stratified","logistic_presence","single",0.036,NA,0.098,NA,NA,0.0556901302524667,0.0792158084316886,NA,NA,NA,NA,1.099026,0,787.482,0.072,NA,0.072,0.00481159373695726,NA,0.00767919136281013,NA,NA,0.000879400292721383,0.00129904102283977,NA,NA,NA,NA,0.0330541222474247,0,24.4770686230245,0.013341514056941,NA,0.013341514056941,1500
"stratified","maaslin3","abundance",0.518,NA,0.616,NA,NA,0.0453527202571169,0.0589458814755899,NA,NA,NA,NA,27.336414,0,750.98,2.448,NA,2.448,0.0129058788079388,NA,0.0125618947934033,NA,NA,0.00045005454905799,0.000962193284023491,NA,NA,NA,NA,0.764464801133785,0,24.7580518448868,0.0994692251461096,NA,0.0994692251461096,1500
"stratified","maaslin3","combined",0.574,NA,0.672,NA,NA,0.0483995478677858,0.0880105292386946,NA,NA,NA,NA,27.336414,0,789.586,4.336,NA,4.336,0.0127720299809084,NA,0.0121260887353952,NA,NA,0.000622960826900465,0.00110571231388325,NA,NA,NA,NA,0.764464801133785,0,24.470697165164,0.17338428631365,NA,0.17338428631365,1500
"stratified","maaslin3","presence",0.376,NA,0.53,NA,NA,0.0396372170232879,0.0727908786326967,NA,NA,NA,NA,27.336414,0,788.722,1.368,NA,1.368,0.012510809202363,NA,0.0128909833462938,NA,NA,0.000742857453136429,0.00120650323977238,NA,NA,NA,NA,0.764464801133785,0,24.4766013535352,0.0696535599397105,NA,0.0696535599397105,1500
"stratified","pursue","abundance",0.086,NA,0.126,NA,NA,0.047648932600457,0.0623952441788576,NA,NA,NA,NA,84.842092,0,730.74,0.106,NA,0.106,0.00724138281569128,NA,0.00857117125316609,NA,NA,0.000537546216361522,0.00102472691961466,NA,NA,NA,NA,2.76774698981237,0,25.0500216897665,0.00962138489849096,NA,0.00962138489849096,1500
"stratified","pursue","combined",0.064,NA,0.12,NA,NA,0.0362725788350188,0.162921496392327,NA,NA,NA,NA,84.842092,0,789.348,0.088,NA,0.088,0.00632160120232004,NA,0.00839326900814548,NA,NA,0.000485431651582518,0.00192586027921839,NA,NA,NA,NA,2.76774698981237,0,24.4713954934245,0.00939305521777745,NA,0.00939305521777745,1500
"stratified","pursue","presence",0.058,NA,0.1,NA,NA,0.0273407333712014,0.306183104896148,NA,NA,NA,NA,84.842092,0,787.088,0.068,NA,0.068,0.00603724265421812,NA,0.00774854997302439,NA,NA,0.000464272912814443,0.0034331416797484,NA,NA,NA,NA,2.76774698981237,0,24.4723376838382,0.00745795419136376,NA,0.00745795419136376,1500
"stratified","pursue03_erdc","single",0.064,NA,0.086,NA,NA,0.0436090342973504,0.0754570999122245,NA,NA,NA,NA,0.307396,0,789.236,0.11,NA,0.11,0.00632160120232004,NA,0.00724138281569128,NA,NA,0.000645651333519929,0.00128023688537345,NA,NA,NA,NA,0.00494745190067975,0,24.472878022588,0.0166968816620996,NA,0.0166968816620996,1500
"stratified","pursue03_erdl","single",0.076,NA,0.102,NA,NA,0.0422429010268361,0.0756319975309653,NA,NA,NA,NA,2.096456,0,789.576,0.112,NA,0.112,0.00684450374297936,NA,0.00781695186699995,NA,NA,0.000678001270262448,0.00120704846252085,NA,NA,NA,NA,0.0307920203578971,0,24.4707249395827,0.0135558046567978,NA,0.0135558046567978,1500
"stratified","pursue03_erdlu_r05","single",0.076,NA,0.102,NA,NA,0.042245070224233,0.0756063160816597,NA,NA,NA,NA,1.739796,0,789.576,0.112,NA,0.112,0.00684450374297936,NA,0.00781695186699995,NA,NA,0.000678048842622013,0.00120662435360363,NA,NA,NA,NA,0.0233417151905058,0,24.4707249395827,0.0135558046567978,NA,0.0135558046567978,1500
"stratified","pursue03_erdu_r05","single",0.064,NA,0.086,NA,NA,0.0436090342973504,0.0754570999122245,NA,NA,NA,NA,0.044716,0,789.236,0.11,NA,0.11,0.00632160120232004,NA,0.00724138281569128,NA,NA,0.000645651333519929,0.00128023688537345,NA,NA,NA,NA,0.000161190004275448,0,24.472878022588,0.0166968816620996,NA,0.0166968816620996,1500
"stratified","pursue03_erlc","single",0.052,NA,0.074,NA,NA,0.0422016517834953,0.0721422397263487,NA,NA,NA,NA,0.0620640000000001,0,789.576,0.084,NA,0.084,0.00573462500511581,NA,0.00676114946549252,NA,NA,0.000674123773453887,0.00117239324957297,NA,NA,NA,NA,0.000233395769149109,0,24.4707249395827,0.0118063087351904,NA,0.0118063087351904,1500
"stratified","wilcoxon_tss","single",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.01949,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4.47802431896038e-05,0,0,0,NA,0,1500
"stratified","zicoseq","single",0.052,NA,0.1,NA,NA,0.0522342401351229,0.0750057660835159,NA,NA,NA,NA,237.553952,0,789.586,0.124,NA,0.124,0.00573462500511581,NA,0.00774854997302439,NA,NA,0.000849112517516352,0.00130615165164358,NA,NA,NA,NA,7.78239837223555,0,24.470697165164,0.0182749003094649,NA,0.0182749003094649,1500
